DATASET,DATASET_ACRONYM,RECORD_ID,MUNICIPALITY,STATE,STATE_ACRONYM,COUNTRY,ID_CODLOC,HABITAT,LATITUDE_Y,LONGITUDE_X,PRECISION,REGIONAL_NAME_OF_STUDY_SITE,EPIPHYTE_GROUP,EPIPHYTE_FAMILY,EPIPHYTE_GENUS,EPIPHYTE_EPITHET,EPIPHYTE_SPECIES,EPIPHYTE_HABITAT,FOROPHYTE_FAMILY,FOROPHYTE_GENERA,FOROPHYTE_EPITHET,FOROPYHYTE_SPECIES,YEAR_START,YEAR_FINISH,DATA_TYPE,ALTITUDE,ANNUAL_RAINFALL,ANNUAL_TEMPERATURE,VEGETATION_TYPE,ATLANTIC_FOREST_LIMIT,OBS
MENE2_20194,MENE2,E27449,GRAO MOGOL,MINAS GERAIS,MG,Brazil,,,-16.5594,-42.8897,Coordinates given in the herbarium record,"A 7Km da cidade, Jambeiro. Rochas no alto do morro.",Angiosperms,Bromeliaceae,Tillandsia,gardneri,Tillandsia gardneri,facultative,,,,,,,Presence_only,,,,,NO,
KERB_06994,KERB,E6994,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.661593,-49.277089,Forest fragment,Fazenda Experimental Gralha Azul,Ferns,Polypodiaceae,Campyloneurum,crispum,Campyloneurum crispum,holoepiphyte,Elaeocarpaceae,Sloanea,monosperma,Sloanea monosperma,2008,2015,Abundance,910,1304,20.3999996185303,Ombrophilous Forest,YES,
KERB_07108,KERB,E7108,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.661593,-49.277089,Forest fragment,Fazenda Experimental Gralha Azul,Angiosperms,Bromeliaceae,Tillandsia,linearis,Tillandsia linearis,holoepiphyte,,,,,2008,2015,Abundance,910,1304,20.3999996185303,Ombrophilous Forest,YES,
KERB_02145,KERB,E2145,ORTIGUEIRA,PARANA,PR,Brazil,ABUNDANCE,Forest Fragment,-24.13017,-50.709176,Forest fragment,Maua,Angiosperms,Orchidaceae,Octomeria,warmingii,Octomeria warmingii,holoepiphyte,,,,,2011,2013,Presence_only,609,1400,22.7999992370605,Ombrophilous Forest,YES,
MENE2_04759,MENE2,E13417,CAMAMU,BAHIA,BA,Brazil,,,-14.015,-39.138889,Coordinates given in the herbarium record,"Rod. BA-650 Camamu/Travessao, entrada a 15,7km da sede municipal. Faz. Zumbi dos Palmares -assentamento- ca. 1Km da Rod. Ca. 6,3Km na viscinal para a Faz. Dandara.",Angiosperms,Araceae,Monstera,adansonii,Monstera adansonii,hemiepiphyte,,,,,,,Presence_only,68,2194,25.7000007629395,Ombrophilous Forest,YES,
MINE_00048,MINE,48,CAMBARA DO SUL,RIO GRANDE DO SUL,RS,Brazil,4,Forest Interior,-29.070825,-49.96165556,1.5,Nacional Aparados da Serra Park,Lycophytes,Lycopodiaceae,Phlegmariurus,quadrifariatus,Phlegmariurus quadrifariatus,holoepiphyte,,,,,2012,2015,Presence_only,832,1836,19.2000007629395,Savanna,YES,
MENE2_06828,MENE2,E15298,JACOBINA,BAHIA,BA,Brazil,,,-11.116667,-40.6,Coordinates given in the herbarium record,afloramento ca. 10 km antes da cidade.,Angiosperms,Orchidaceae,Gomesa,barbata,Gomesa barbata,holoepiphyte,,,,,,,Presence_only,514,750,25,Seasonal Forest,YES,
BARB_00126,BARB,E0126,SANTOS DUMONT,MATO GROSSO DO SUL,MS,Brazil,,Montane Seasonal Semideciduous Forest,-21.4155,-43.5448,Forest fragment,Conceicao de Ibitipoca,Angiosperms,Cactaceae,Rhipsalis,floccosa,Rhipsalis floccosa,holoepiphyte,,,,,2013,2016,Presence_only,941,1590,22.5,Seasonal Forest,YES,Coletas realizadas em cinco fragmentos
MENE2_24917,MENE2,E31742,TIMBE DO SUL,SANTA CATARINA,SC,Brazil,,,-28.8,-49.86,Coordinates given in the herbarium record,Vila Belmiro,Angiosperms,Bromeliaceae,Vriesea,incurvata,Vriesea incurvata,holoepiphyte,,,,,,,Presence_only,261,1470,22.7000007629395,Ombrophilous Forest,YES,
KERB_03263,KERB,E3263,SAO JOAQUIM,SANTA CATARINA,SC,Brazil,ABUNDANCE,,-28.471217,-49.83173,Study site,Rio Pelotas,Ferns,Polypodiaceae,Pleopeltis,hirsutissima,Pleopeltis hirsutissima,holoepiphyte,,,,,2014,2014,Abundance,1132,1638,19.6000003814697,Ombrophilous Forest,YES,
MENE2_21977,MENE2,E2907,PARATY,RIO DE JANEIRO,RJ,Brazil,,,-23.2178,-44.7131,Coordinates given in the herbarium record,"Morro do Corisco, subindo o Rio Corisco.",Angiosperms,Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,holoepiphyte,,,,,,,Presence_only,,2273,26.5,Ombrophilous Forest,YES,
MENE_00894,MENE,E0908,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.7467,-43.3606,100,Museu Mariano Procopio,Angiosperms,Bromeliaceae,Tillandsia,recurvata,Tillandsia recurvata,facultative,,,,,2015,2016,Presence_only,686,1503,23.6000003814697,Seasonal Forest,YES,
FUME_03060,FUME,E3079,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.69636,-43.89749,100,"Parque Estadual do Ibitipoca, Gruta do Cruzeiro",Angiosperms,Orchidaceae,Dichaea,cogniauxiana,Dichaea cogniauxiana,holoepiphyte,Nyctaginaceae,Guapira,opposita,Guapira opposita,2014,2014,Presence_absence,1714,1771,18,Seasonal Forest,YES,
FUME_03804,FUME,E3823,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.70193,-43.87246,100,"Parque Estadual do Ibitipoca, Gruta do Piao",Angiosperms,Bromeliaceae,Vriesea,bituminosa,Vriesea bituminosa,facultative,Ericaceae,Agarista,oleifolia,Agarista oleifolia,2014,2014,Presence_absence,1301,1770,18,Seasonal Forest,YES,
MENE2_04186,MENE2,E12896,GUARATUBA,PARANA,PR,Brazil,,,-25.8828,-48.5747,Coordinates given in the herbarium record,,Angiosperms,Orchidaceae,Christensonella,subulata,Christensonella subulata,holoepiphyte,,,,,,,Presence_only,1,1979,25,,YES,
KERB_12356,KERB,E12356,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Ferns,Polypodiaceae,Pleopeltis,hirsutissima,Pleopeltis hirsutissima,holoepiphyte,Lauraceae,Nectandra,grandiflora,Nectandra grandiflora,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,
JABOT_02042,JABOT,634813,RIBEIRA,SAO PAULO,SP,Brazil,,,-24.65,-48.99,Municipality,,Angiosperms,Orchidaceae,Epidendrum,secundum,Epidendrum secundum,holoepiphyte,,,,,2013,2013,Presence_only,275,1278,25.2000007629395,Ombrophilous Forest,YES,
PERB_00368,PERB,E0406,SANTA TERESA,ESPIRITO SANTO,ES,Brazil,,,-19.971389,-40.530278,20,Estacao Biologica de Santa Lucia,Angiosperms,Gesneriaceae,Nematanthus,albus,Nematanthus albus,holoepiphyte,,,,,2007,2007,Presence_only,627,1293,23.2999992370605,Ombrophilous Forest,YES,Example
MENE2_13142,MENE2,E21038,FLEXEIRAS,ALAGOAS,AL,Brazil,,,-9.1975,-35.7808,Coordinates given in the herbarium record,Reserva Biologica Particular de Murici.,Angiosperms,Araceae,Philodendron,rudgeanum,Philodendron rudgeanum,hemiepiphyte,,,,,,,Presence_only,244,1575,25.3999996185303,Ombrophilous Forest,YES,
MENE2_23345,MENE2,E30313,PRADOPOLIS,SAO PAULO,SP,Brazil,,,-21.35,-48.05,Coordinates given in the herbarium record,,Angiosperms,Orchidaceae,Vanilla,bahiana,Vanilla bahiana,hemiepiphyte,,,,,,,Presence_only,609,1382,23.7000007629395,Other,YES,
KERB_03600,KERB,E3600,SAO JOAQUIM,SANTA CATARINA,SC,Brazil,ABUNDANCE,,-28.482429,-49.832046,Study site,Rio Pelotas,Ferns,Polypodiaceae,Pleopeltis,macrocarpa,Pleopeltis macrocarpa,facultative,,,,,2014,2014,Abundance,1132,1635,19.7999992370605,Ombrophilous Forest,YES,
KERB_08927,KERB,E8927,GUARAQUECABA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.179626,-48.29724,Forest fragment,RPPN Salto Morato,Ferns,Hymenophyllaceae,Didymoglossum,reptans,Didymoglossum reptans,holoepiphyte,,,,,1999,2000,Presence_only,100,2174,26.3999996185303,Ombrophilous Forest,YES,
PERB_01497,PERB,E1640,CUNHA,SAO PAULO,SP,Brazil,,,-23.238889,-45.036111,Municipality,,Angiosperms,Gesneriaceae,Nematanthus,sericeus,Nematanthus sericeus,holoepiphyte,,,,,1996,1996,Presence_only,1192,1691,18.5,Ombrophilous Forest,YES,Example
KERB_04233,KERB,E4233,ANTONINA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.378213,-48.800209,Forest fragment,RPPN Morro da mina,Angiosperms,Bromeliaceae,Vriesea,carinata,Vriesea carinata,holoepiphyte,,,,,2006,2009,Presence_only,79,2008,26.1000003814697,Ombrophilous Forest,YES,
NUNE_00845,NUNE,E0391,CACHOEIRAS DE MACACU,RIO DE JANEIRO,RJ,Brazil,,Pasture,-22.425321,-42.748626,10,Guapiacu,Angiosperms,Bromeliaceae,Neoregelia,concentrica,Neoregelia concentrica,holoepiphyte,Meliaceae,Guarea,guidonia,Guarea guidonia,2017,2018,Abundance,154,1352,26.1000003814697,Ombrophilous Forest,YES,
MENE2_01849,MENE2,E10771,JAGUARIAIVA,PARANA,PR,Brazil,,,-24.25,-49.71,Coordinates given in the herbarium record,,Angiosperms,Orchidaceae,Isabelia,virginalis,Isabelia virginalis,holoepiphyte,,,,,,,Presence_only,824,1347,22.2000007629395,Savanna,YES,
BREI_00027,BREI,E027,SETE BARRAS,SAO PAULO,SP,Brazil,T.B. BREIER 0537,Primary Forest,-24.168333,-47.936111,5000,Parque Estadual Carlos Botelho,Angiosperms,Araceae,Anthurium,scandens,Anthurium scandens,holoepiphyte,,,,,2002,2005,Presence_only,489,1511,22.7000007629395,Ombrophilous Forest,YES,
MENE2_05681,MENE2,E14255,QUATRO BARRAS,PARANA,PR,Brazil,,,-25.385472,-49.006972,Coordinates given in the herbarium record,Trilha para o Morro Anhangava,Angiosperms,Gesneriaceae,Nematanthus,wettsteinii,Nematanthus wettsteinii,holoepiphyte,,,,,,,Presence_only,1353,1831,18.6000003814697,Ombrophilous Forest,YES,
SARA_00476,SARA,E0476,CAMACAN,BAHIA,BA,Brazil,10,Dense Ombrophilous Forest,-15.391667,-39.565278,Study site,RPPN Serra Bonita,Ferns,Dryopteridaceae,Polybotrya,speciosa,Polybotrya speciosa,hemiepiphyte,,,,,2010,2010,Abundance,152,1105,22.2000007629395,Ombrophilous Forest,YES,
KESS_00020,KESS,E0020,JOINVILLE,SANTA CATARINA,SC,Brazil,,Forest Fragment,-26.3044,-48.8456,Municipality,,Angiosperms,Bromeliaceae,Vriesea,unilateralis,Vriesea unilateralis,holoepiphyte,,,,,,,Presence_only,170,1706,25.1000003814697,Ombrophilous Forest,YES,
MENE2_11002,MENE2,E19092,CAPINZAL,SANTA CATARINA,SC,Brazil,,,-27.34,-51.61,Coordinates given in the herbarium record,"Lacerdopolis, Capinzal",Angiosperms,Piperaceae,Peperomia,tetraphylla,Peperomia tetraphylla,holoepiphyte,,,,,,,Presence_only,554,1653,22.2999992370605,Ombrophilous Forest,YES,
PERE_01316,PERE,FD00824,RIBEIRAO GRANDE,SAO PAULO,SP,Brazil,,Forest Interior,-24.26674,-48.413973,10,PE Intervales,Angiosperms,Moraceae,Ficus,luschnathiana,Ficus luschnathiana,hemiepiphyte,,,,,2007,2011,Presence_only,941,1391,21.5,Other,YES,amostragem assistematica habito terricola:NA
PERB_01838,PERB,E1982,SAO JOSE DO BARREIRO,SAO PAULO,SP,Brazil,,,-22.6418,-44.5779,Municipality,"Trilha do Ouro, Cerca de 4 km da Guarita do IBAMA. Localidade Boqueirao.",Angiosperms,Gesneriaceae,Nematanthus,crassifolius,Nematanthus crassifolius,holoepiphyte,,,,,1999,1999,Presence_only,595,1511,23.3999996185303,Ombrophilous Forest,YES,Example
BREI_00379,BREI,E379,SETE BARRAS,SAO PAULO,SP,Brazil,T.B. BREIER 0559,Primary Forest,-24.168333,-47.936111,5000,Parque Estadual Carlos Botelho,Angiosperms,Gesneriaceae,Nematanthus,gregarius,Nematanthus gregarius,holoepiphyte,,,,,2002,2005,Presence_only,489,1511,22.7000007629395,Ombrophilous Forest,YES,
MENE_00048,MENE,E0050,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.7467,-43.3606,100,Museu Mariano Procopio,Angiosperms,Cactaceae,Epiphyllum,phyllanthus,Epiphyllum phyllanthus,holoepiphyte,Myrtaceae,Plinia,cauliflora,Plinia cauliflora,2015,2016,Presence_only,686,1503,23.6000003814697,Seasonal Forest,YES,
ANNE_03893,ANNE,18006,RIO DO SUL,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-27.1667,-49.6667,Municipality,Fundo Canoas,Angiosperms,Piperaceae,Peperomia,glabella,Peperomia glabella,holoepiphyte,,,,,2009,2009,Presence_only,591,1547,21.7999992370605,Ombrophilous Forest,YES,
MENE_01364,MENE,E1381,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.7925,-43.3669,100,Parque Natural Municipal da Lajinha,Ferns,Polypodiaceae,Pleopeltis,astrolepis,Pleopeltis astrolepis,holoepiphyte,,,,,2015,2016,Presence_only,774,1503,22.7000007629395,Seasonal Forest,YES,
KERB_04812,KERB,E4812,CONTENDA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.604126,-49.570547,Forest fragment,General Lucio,Angiosperms,Piperaceae,Peperomia,catharinae,Peperomia catharinae,holoepiphyte,,,,,2002,2006,Abundance,872,1323,21,Ombrophilous Forest,YES,
PTEO_01072,PTEO,E1072,GRAO PARA,SANTA CATARINA,SC,Brazil,,Primary Forest,-28.173406,-49.392187,5,Parque Estadual da Serra Furada,Angiosperms,Bromeliaceae,Edmundoa,lindenii,Edmundoa lindenii,holoepiphyte,,,,,2011,2012,Presence_absence,530,1583,20.8999996185303,Savanna,YES,
MENE2_32892,MENE2,E9318,RUY BARBOSA,BAHIA,BA,Brazil,,,-12.299722,-40.490833,Coordinates given in the herbarium record,"Serra do Orobo, base da encosta da serra.",Angiosperms,Cactaceae,Epiphyllum,phyllanthus,Epiphyllum phyllanthus,holoepiphyte,,,,,,,Presence_only,462,755,24.1000003814697,Seasonal Forest,YES,
JABOT_02366,JABOT,7009,CAMPOS DO JORDAO,SAO PAULO,SP,Brazil,,,-22.73,-45.59,Municipality,,Angiosperms,Onagraceae,Fuchsia,regia,Fuchsia regia,holoepiphyte,,,,,1916,1916,Presence_only,1686,1786,16.7999992370605,Ombrophilous Forest,YES,
KERB_06725,KERB,E6725,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.661593,-49.277089,Forest fragment,Fazenda Experimental Gralha Azul,Angiosperms,Orchidaceae,Acianthera,hatschbachii,Acianthera hatschbachii,holoepiphyte,Lauraceae,Ocotea,odorifera,Ocotea odorifera,2008,2015,Abundance,910,1304,20.3999996185303,Ombrophilous Forest,YES,
KERB_00431,KERB,E0431,ANTONINA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.378213,-48.800209,Forest fragment,RPPN Morro da mina,Angiosperms,Orchidaceae,Xylobium,variegatum,Xylobium variegatum,holoepiphyte,,,,,2006,2009,Presence_only,79,2008,26.1000003814697,Ombrophilous Forest,YES,
ANNE_01101,ANNE,24928,SANTA ROSA DE LIMA,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-28.0667,-49.1333,Municipality,Nova Fatima,Ferns,Aspleniaceae,Asplenium,scandicinum,Asplenium scandicinum,holoepiphyte,,,,,2010,2010,Presence_only,299,1519,23.2999992370605,Ombrophilous Forest,YES,
MENE2_27252,MENE2,E3678,MANGARATIBA,RIO DE JANEIRO,RJ,Brazil,,,-22.9833333,-44.0833333,Coordinates given in the herbarium record,"Reserva Ecologica de Rio das Pedras, trilha do Corisquinho.",Angiosperms,Araceae,Anthurium,solitarium,Anthurium solitarium,holoepiphyte,,,,,,,Presence_only,,,,,YES,
FRAL_01023,FRAL,E1023,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.753056,-43.358333,50,Praca Armando Toschi Ministrinho,Angiosperms,Cactaceae,Rhipsalis,lindbergiana,Rhipsalis lindbergiana,holoepiphyte,Fabaceae,Tipuana,tipu,Tipuana tipu,2015,2016,Presence_only,686,1501,23.6000003814697,Seasonal Forest,YES,
FUME_00321,FUME,E0321,ARAPONGA,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-20.72175,-42.48216,20,"Parque Estadual Serra do Brigadeiro, Pico do Grama",Angiosperms,Orchidaceae,Gomesa,uniflora,Gomesa uniflora,holoepiphyte,Rubiaceae,Posoqueria,latifolia,Posoqueria latifolia,2017,2017,Presence_absence,1524,1515,18.7999992370605,Seasonal Forest,YES,
FRAL_00109,FRAL,E0109,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.763889,-43.349722,50,Igreja Catedral,Angiosperms,Bromeliaceae,Tillandsia,tricholepis,Tillandsia tricholepis,holoepiphyte,Fabaceae,Tipuana,tipu,Tipuana tipu,2015,2016,Presence_only,686,1499,23.6000003814697,Seasonal Forest,YES,
MENE2_03990,MENE2,E12718,RIO PRETO,MATO GROSSO DO SUL,MS,Brazil,,,-22.0129,-43.8628,Coordinates given in the herbarium record,Fazenda SantAna,Angiosperms,Orchidaceae,Brasiliorchis,picta,Brasiliorchis picta,holoepiphyte,,,,,,,Presence_only,992,1478,22.1000003814697,Seasonal Forest,YES,
FRAN_00529,FRAN,E0532,MIMOSO DO SUL,ESPIRITO SANTO,ES,Brazil,1,Inselberg,-20.938755,-41.544311,Study site,Pontoes de Mimoso do Sul: afloramento do Toti,Angiosperms,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,facultative,Nyctaginaceae,Guapira,opposita,Guapira opposita,2015,2015,Abundance,634,1317,21.7999992370605,Seasonal Forest,YES,
KERB_06090,KERB,E6090,CAMPINA GRANDE DO SUL,PARANA,PR,Brazil,ABUNDANCE,,-25.240888,-48.830907,Forest fragment,Morro Caratuva,Lycophytes,Lycopodiaceae,Phlegmariurus,acerosus,Phlegmariurus acerosus,holoepiphyte,Bignoniaceae,Handroanthus,catarinensis,Handroanthus catarinensis,2009,2011,Abundance,1714,1907,16.7999992370605,Ombrophilous Forest,YES,
KERB_01051,KERB,E1051,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Angiosperms,Piperaceae,Peperomia,catharinae,Peperomia catharinae,holoepiphyte,Myrtaceae,,,,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,
FUME_02946,FUME,E2965,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.69636,-43.89749,100,"Parque Estadual do Ibitipoca, Gruta do Cruzeiro",Angiosperms,Bromeliaceae,Vriesea,penduliflora,Vriesea penduliflora,holoepiphyte,Sapindaceae,Cupania,zanthoxyloides,Cupania zanthoxyloides,2014,2014,Presence_absence,1714,1771,18,Seasonal Forest,YES,
JABOT_00831,JABOT,428940,IPORANGA,SAO PAULO,SP,Brazil,,,-24.2775,-48.41917,Coordinates given in the herbarium record,,Angiosperms,Piperaceae,Peperomia,urocarpa,Peperomia urocarpa,holoepiphyte,,,,,2003,2003,Presence_only,916,1402,21.2999992370605,Other,YES,
FUME_03304,FUME,E3323,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.69636,-43.89749,100,"Parque Estadual do Ibitipoca, Gruta do Cruzeiro",Ferns,Polypodiaceae,Pleopeltis,macrocarpa,Pleopeltis macrocarpa,facultative,Nyctaginaceae,Guapira,opposita,Guapira opposita,2014,2014,Presence_absence,1714,1771,18,Seasonal Forest,YES,
MENE2_29691,MENE2,E6117,RIO DE JANEIRO,RIO DE JANEIRO,RJ,Brazil,,,-22.9028,-43.2075,Coordinates given in the herbarium record,DE SERNAMBETINA.,Angiosperms,Orchidaceae,Catasetum,discolor,Catasetum discolor,holoepiphyte,,,,,,,Presence_only,14,1257,26.2000007629395,Ombrophilous Forest,YES,
KERB_04624,KERB,E4624,ARAUCARIA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.587389,-49.449341,Forest fragment,Campina das Pedras,Angiosperms,Orchidaceae,Capanemia,micromera,Capanemia micromera,holoepiphyte,,,,,2002,2006,Abundance,880,1310,20.8999996185303,Ombrophilous Forest,YES,
MENE2_29636,MENE2,E6062,CURITIBA,PARANA,PR,Brazil,,,-25.4278,-49.2731,Coordinates given in the herbarium record,"Curityba, ad trune arbor.",Angiosperms,Orchidaceae,Capanemia,thereziae,Capanemia thereziae,holoepiphyte,,,,,,,Presence_only,914,1390,21,Ombrophilous Forest,YES,
MENE2_08750,MENE2,E17045,ARAXA,MINAS GERAIS,MG,Brazil,,,-19.5933,-46.9406,Coordinates given in the herbarium record,ESTRADA PATROCINIO-ARAXA.,Angiosperms,Piperaceae,Peperomia,circinnata,Peperomia circinnata,holoepiphyte,,,,,,,Presence_only,,,,,NO,
MENE2_27666,MENE2,E4092,LINHARES,ESPIRITO SANTO,ES,Brazil,,,-19.1375,-40.063611,Coordinates given in the herbarium record,"Reserva Florestal, CVRD",Angiosperms,Bromeliaceae,Billbergia,amoena,Billbergia amoena,holoepiphyte,,,,,,,Presence_only,49,1201,26.3999996185303,Ombrophilous Forest,YES,
KERB_11580,KERB,E11580,PARANAGUA,PARANA,PR,Brazil,ABUNDANCE,Low Restinga Forest,-25.521936,-48.316041,Forest fragment,Low height restinga forest,Angiosperms,Orchidaceae,Prosthechea,vespa,Prosthechea vespa,holoepiphyte,Pentaphylacaceae,Ternstroemia,brasiliensis,Ternstroemia brasiliensis,1997,1999,Presence_only,,,,Ombrophilous Forest,YES,
MENE2_16842,MENE2,E24401,DUQUE DE CAXIAS,RIO DE JANEIRO,RJ,Brazil,,,-22.55,-43.2666667,Coordinates given in the herbarium record,Trilha oa redor do lago da barragem.,Angiosperms,Bromeliaceae,Quesnelia,arvensis,Quesnelia arvensis,holoepiphyte,,,,,,,Presence_only,308,2048,25.5,Ombrophilous Forest,YES,
MENE2_19608,MENE2,E26916,MORRO GRANDE,SANTA CATARINA,SC,Brazil,,,-28.710008,-49.770011,Coordinates given in the herbarium record,Tres Barras,Angiosperms,Orchidaceae,Stelis,intermedia,Stelis intermedia,holoepiphyte,,,,,,,Presence_only,214,1499,22.2000007629395,Savanna,YES,
KERB_03289,KERB,E3289,SAO JOAQUIM,SANTA CATARINA,SC,Brazil,ABUNDANCE,,-28.471217,-49.83173,Study site,Rio Pelotas,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,,,,,2014,2014,Abundance,1132,1638,19.6000003814697,Ombrophilous Forest,YES,
FRAN_00323,FRAN,E0326,MIMOSO DO SUL,ESPIRITO SANTO,ES,Brazil,1,Inselberg,-20.938611,-41.544167,Study site,Pontoes de Mimoso do Sul: afloramento do Toti,Ferns,Polypodiaceae,Pleopeltis,pleopeltifolia,Pleopeltis pleopeltifolia,holoepiphyte,,,,,2015,2015,Abundance,634,1317,21.7999992370605,Seasonal Forest,YES,
MENE2_11174,MENE2,E19249,PIRAQUARA,PARANA,PR,Brazil,,,-25.4417,-49.0633,Coordinates given in the herbarium record,Mananciais da Serra,Angiosperms,Piperaceae,Peperomia,tetraphylla,Peperomia tetraphylla,holoepiphyte,,,,,,,Presence_only,913,1565,20.8999996185303,Ombrophilous Forest,YES,
JABOT_00573,JABOT,733655,SERRA,ESPIRITO SANTO,ES,Brazil,,,-20.1675,-40.30861,Coordinates given in the herbarium record,,Angiosperms,Araceae,Philodendron,hatschbachii,Philodendron hatschbachii,hemiepiphyte,,,,,2013,2013,Presence_only,322,1282,23.6000003814697,Ombrophilous Forest,YES,
KESS_00520,KESS,E0520,UNA,BAHIA,BA,Brazil,,Forest Fragment,-15.1733,-39.0408,Sampled tree,,Angiosperms,Bromeliaceae,Vriesea,psittacina,Vriesea psittacina,holoepiphyte,,,,,,,Presence_only,2,1659,25.6000003814697,Other,YES,
FRAL_01132,FRAL,E1132,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.7769,-43.34305,100,Praca Garrastazu Medici,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,2015,2016,Presence_only,692,1498,23.2999992370605,Seasonal Forest,YES,
NUNE_01114,NUNE,MDA,ANGRA DOS REIS,RIO DE JANEIRO,RJ,Brazil,,Secondary Forest,-23.183333,-44.208333,Central point in study site,Mata da Mae Dagua,Angiosperms,Bromeliaceae,Canistropsis,microps,Canistropsis microps,holoepiphyte,,,,,2001,2004,Abundance,298,1477,25.1000003814697,,YES,
MENE2_16970,MENE2,E24518,SILVA JARDIM,RIO DE JANEIRO,RJ,Brazil,,,-22.5,-42.3166667,Coordinates given in the herbarium record,"Reserva Biologica de Poco das Antas, margens do Rio Sao Joao, entre a BR-101 e a ponte da linha ferrea.",Angiosperms,Bromeliaceae,Quesnelia,quesneliana,Quesnelia quesneliana,holoepiphyte,,,,,,,Presence_only,138,1173,25.6000003814697,Ombrophilous Forest,YES,
KERB_07706,KERB,E7706,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.666271,-49.269229,Forest fragment,Fazenda Experimental Gralha Azul 2,Angiosperms,Orchidaceae,Prosthechea,fausta,Prosthechea fausta,holoepiphyte,,,,,2015,2017,Abundance,910,1294,20.5,Ombrophilous Forest,YES,
FUME_01678,FUME,E1687,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.71114,-43.89578,100,"Parque Estadual do Ibitipoca, Gruta dos Coelhos",Angiosperms,Bromeliaceae,Tillandsia,stricta,Tillandsia stricta,facultative,Rutaceae,Dictyoloma,vandellianum,Dictyoloma vandellianum,2014,2014,Presence_absence,1576,1649,19.7000007629395,Seasonal Forest,YES,
FUME_04505,FUME,E4524,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.70193,-43.87246,100,"Parque Estadual do Ibitipoca, Gruta do Piao",Angiosperms,Solanaceae,Dyssochroma,viridiflorum,Dyssochroma viridiflorum,hemiepiphyte,Myrtaceae,Myrcia,splendens,Myrcia splendens,2014,2014,Presence_absence,1301,1770,18,Seasonal Forest,YES,
MARQ_00313,MARQ,E0006,TERRA DE AREIA,RIO GRANDE DO SUL,RS,Brazil,6,Restinga,-29.626037,-50.017987,Municipality,,Angiosperms,Araceae,Anthurium,gaudichaudianum,Anthurium gaudichaudianum,holoepiphyte,,,,,1998,1999,Abundance,31,1475,23.2000007629395,Ombrophilous Forest,YES,
