database_id,verbatim_scientificName,decimalLatitude,decimalLongitude,occurrenceID,verbatimEventDate,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,identifiedBy,coordinateUncertaintyInMeters,recordedBy,country_suggested,countryCode,coordinates_transposed,.uncer_terms,original_search,suggested_name,distance,notes,taxonID,scientificName,taxonRank,taxonomicStatus,acceptedNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,parentNameUsageID,originalNameUsageID,scientificNameAuthorship,vernacularName
SPECIESLINK_268,Abrus melanospermus tenuiflorus,-10.4467,-50.4736,982481,,Brazil,Tocantins,,"Ilha do Bananal; Parque Nacional do Araguaia, cerca de 3,4 km da Sede do IBAMA; na margem do Lago do Rufino",,PreservedSpecimen,,,R. C. de Mendonça,BRAZIL,BR,TRUE,TRUE,Abrus melanospermus tenuiflorus,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_561,Condalia,-23.5431,-45.2103,14458,,Brazil,SP,,"",,HumanObservation,,,"Rizzo, A.E.; Steiner, T.M.; Pardo, E.V.; Santos, C.S.G.; Amaral, A.C.Z.",BRAZIL,BR,TRUE,TRUE,Condalia,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_604,Calathea linharesana,-16.989306,-39.596056,12270,,Brasil,BA,,"Coletado na Fazenda Novo Horizonte, crescendo na beira da trilha para o Monte Pescoço; sombra.",,S,,,"S. Vieira, H. Lorenzi, L. Kohlmann & M. Peixoto",BRAZIL,BR,TRUE,TRUE,Calathea linharesana,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_652,Mespilodaphne pulchella var. elliptica,-10.77305556,-53.08972222,,,Brazil,"",,"",,S,,,"Martius, C. F. P.",BRAZIL,BR,TRUE,TRUE,Mespilodaphne pulchella elliptica,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_702,Vernonanthura membranacea,-20.7666667,-56.0666667,46330,,Brasil,Mato Grosso do Sul,,"Fazenda Remanso, entorno do Parque Nacional da Serra da Bodoquena.",,PreservedSpecimen,,,A. Pott; V.J. Pott,BRAZIL,BR,TRUE,TRUE,Vernonanthura membranacea,,,heterotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_732,Dioscorea sinuata sinuata,-9.4,-38.216667,9589,,Brasil,Bahia,,"Nordeste, Reserva Ecológica do Raso da Catarina",,PreservedSpecimen,,,"Queiroz, LP de; Guedes, ML",BRAZIL,BR,TRUE,TRUE,Dioscorea sinuata sinuata,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_745,Bionia ovalifolia,-15.55,-48.05,2481202,,Brazil,Distrito Federal,,"A 32 km. do Cenargen, pegar a DF-170 e seguir nela 6 km, parada a direita da pista",,PreservedSpecimen,,,T. A. B. Dias,BRAZIL,BR,TRUE,TRUE,Bionia ovalifolia,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_755,Ajinostemon,-12.360833,-39.114444,17886,,Brasil,Bahia,,"Km20, feira de Santana na BR - 116 para Paraguaçu",,PreservedSpecimen,,,E.de Melo,BRAZIL,BR,TRUE,TRUE,Ajinostemon,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_758,Dalechampia undesignated,-13.5,-40.3333333,100290890,,Brazil,Bahia,,29 km a NW de Itiruco rumo a Maracas.,,PreservedSpecimen,,,Antonio C. Allem,BRAZIL,BR,TRUE,TRUE,Dalechampia undesignated,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_816,Riccia sp.,-28.512222,-50.933889,87776,,BRASIL,Rio Grande do Sul,,"",,S,,,"Vital, D.M.",BRAZIL,BR,TRUE,FALSE,Riccia,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_903,Indeterminado,-27.455556,-53.931944,172847,,BRASIL,Rio Grande do Sul,,Praça principal da cidade,,S,,,"Yano, O.; Santos, D.P.; Pirani, J.R.",BRAZIL,BR,TRUE,TRUE,Indeterminado,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_940,Arachis,-7.8644444,-47.937222,72463,,Brasil,TO,,"Arredor S da cidade, borda da mata.",,PreservedSpecimen,,,Aécio Amaral-Santos,BRAZIL,BR,TRUE,TRUE,Arachis,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_1012,Banisteriopsis malifolia appressa,-11.111389,-45.396944,328896,,Brasil,Bahia,,"",,S,,,"Azevedo, MLM; Mendonça, RC; Alvarenga, D; Felfili, JM; Cardoso, E; Oliveira, NR; Sevilha, AC",BRAZIL,BR,TRUE,TRUE,Banisteriopsis malifolia appressa,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_1078,Rhynchospora rigida,-15.95,-47.916667,75114,,Brasil,Distrito Federal,,"Fazenda Água Limpa, Fazenda Água Limpa",,S,,,"Ratter, JA",BRAZIL,BR,TRUE,TRUE,Rhynchospora rigida,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_1141,Palicourea brevicollis,-25.241444,-53.856667,6948,,Brasil,Paraná,,Parque Nacional do Iguaçu. Trilha da Cachoeira Jacutinga.,,S,,,"Ferneda Rocha, L.C.; Boff, L.; Martinez, M.T.; Temponi, L.G.; Boff, L.; Martinez, M.T.; Temponi, L.G.",BRAZIL,BR,TRUE,TRUE,Palicourea brevicollis,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_1183,Ipomoea decora,-10.304722,-48.190556,9402,,Brasil,Tocantins,,Mata da Galeria do Córrego Taquarussu,,S,,,"Lima, IV",BRAZIL,BR,TRUE,TRUE,Ipomoea decora,,,heterotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_1295,Colicodendron jacobinea,-11.366667,-40,659,,Brasil,Bahia,,"Piemonte da Diamantina, Bonfim",,PreservedSpecimen,,,"Costa, AL",BRAZIL,BR,TRUE,TRUE,Colicodendron jacobinea,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_1449,Cassia javanica indochinensis,-14.783333,-39.216667,30185,,Brasil,Bahia,,Area do CEPEC.,,PreservedSpecimen,,,G. P. Lewis,BRAZIL,BR,TRUE,TRUE,Cassia javanica indochinensis,Cassia javanica indo-chinensis,0.97,proparte synonym | wasMisspelled,,,,,,,,,,,,,,,,,
SPECIESLINK_1581,Myrcia undesignated,-2.7666667,-45.7166667,3205449,,Brazil,Maranhão,,"Disturbed forest S. of Fazenda Guarany, Km 133 or BR 316.",,PreservedSpecimen,,,Douglas C. Daly,BRAZIL,BR,TRUE,TRUE,Myrcia undesignated,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_1584,Mimosa gracilis leiocarpa,-28.18,-50.4475,53746,,Brasil,Santa Catarina,,Coxilha Rica.,,PreservedSpecimen,,,"Campestrini, S.; Trevisan, R. & Pinto, C.E.",BRAZIL,BR,TRUE,TRUE,Mimosa gracilis leiocarpa,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_1661,Enterolobium gummiferum,-13.383333,-44.583333,75432,,Brasil,Bahia,,Estrada Santa Maria da Vitória - Correntina.,,PreservedSpecimen,,,"Correia, C.",BRAZIL,BR,TRUE,TRUE,Enterolobium gummiferum,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_1677,Steinchisma laxa,-9.270556,-64.641944,5583,,Brasil,Rondônia,,"Ilha pequena., Floresta estacional semidecidual pertubada com relevo plano e solo argilo-arenoso.",,S,,,"Pereira-Silva, G",BRAZIL,BR,TRUE,TRUE,Steinchisma laxa,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_1684,Cyclodium heterodon heterodon,-22.991674,-43.241306,1016894,,Brazil,Rio de Janeiro,,Dois Irmãos,,PreservedSpecimen,,,A. P. Duarte,BRAZIL,BR,TRUE,TRUE,Cyclodium heterodon heterodon,,,heterotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_1737,Justicia violacea,-22.9056,-47.0608,26816,,Brasil,São Paulo,,"Parque Portugal, Lagoa do Taquaral",,S,,,Savina,BRAZIL,BR,TRUE,TRUE,Justicia violacea,,,heterotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_1849,Cenostigma pyramidale,-7.326983,-38.493119,19357,,Brasil,Paraíba,,Sítio Bartolomeu,,PreservedSpecimen,,,A.C.P. Oliveira,BRAZIL,BR,TRUE,TRUE,Cenostigma pyramidale,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_1902,Drepanophyllum viride,-10.773109,-53.08982,,,Brasil,"",,"",,S,,,Richard Spruce; b.1817; d.1893; Spruce,BRAZIL,BR,TRUE,TRUE,Drepanophyllum viride,,,synonym | noAcceptedName,GBIF:8142683,Drepanophyllum viride,species,synonym,GBIF:8995381,Plantae,Bryophyta,Bryopsida,Dicranales,Phyllodrepaniaceae,Mniomalia,viride,,2675945,,Mitt.,
SPECIESLINK_2008,Arrabidaea burchellii,-10.8339,-52.8731,,,Brazil,"",,"",,PreservedSpecimen,,,W. J. Burchell,BRAZIL,BR,TRUE,TRUE,Arrabidaea burchellii,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_2125,Indet. sp.,-10.6044,-40.2706,3674124,,Brazil,Bahia,,"",,PreservedSpecimen,,,"E. Melo, R. Souza & V. Barreto",BRAZIL,BR,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
SPECIESLINK_2232,Drosera tomentosa tomentosa,-17.079667,-43.323583,213526,,Brasil,Minas Gerais,,"Km 91 da estrada para Montes Claros (MG-308), grande região brejosa à direita da estrada no alto da Serra.",,PreservedSpecimen,,,"Gonella, PM",BRAZIL,BR,TRUE,TRUE,Drosera tomentosa tomentosa,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_2289,Gnaphalium undesignated,-19.76666,-42.6,3327672,,Brazil,Minas Gerais,,Município de Marliéria: Parque estadual do Rio Doce. Native evergreen broadleaf forest area. Very deep light-tan sandy clay. On peninsula at Lake Helvécio. Weed in back of beach in half shade of trees.,,PreservedSpecimen,,,Ezechias P. Heringer|George Eiten,BRAZIL,BR,TRUE,TRUE,Gnaphalium undesignated,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_2344,Campyloneurum phyllitidis,-14.705833,-39.603333,119584,,Brasil,Bahia,,"Serra do Corcovado, 9.8Km ao SW de Coaraci na Rod. p/ Almadina, depois ao N indo p Faz. São José.",,PreservedSpecimen,,,W. W. Thomas,BRAZIL,BR,TRUE,TRUE,Campyloneurum phyllitidis,,,heterotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_2348,Volvulina pringsheimii,-23.024444444,-50.951944444,,,Brasil,Paraná,,"Rio Tibagi - Represa, P1",,PreservedSpecimen,,,M.C.Bittencourt-Oliveira,BRAZIL,BR,TRUE,TRUE,Volvulina pringsheimii,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_2364,Gochnatia simplicicaulis,-10.833333,-39.533333,62912,,Brasil,Bahia,,Nordeste,,PreservedSpecimen,,,"Guedes, ML; Xavier, AB; Queiroz, EP",BRAZIL,BR,TRUE,TRUE,Gochnatia simplicicaulis,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_2404,Marsupidium gradsteinii,-3.101944,-60.025,126480,,BRASIL,Amazonas,,"along the road Manaus-Caracarai, rio Urubu",,S,,,"Griffin III, D.G.; Vital, D.M.; Yano, O.",BRAZIL,BR,TRUE,TRUE,Marsupidium gradsteinii,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_2434,Trichospira verticillata,-16.05,-57.65,68172,,Brasil,Mato Grosso,,"""""Paraguay \""""depression\"""" (river valley sediments). City of Cáceres, Paraguay river west of the city.""""",,S,,,"Schessl, M.",BRAZIL,BR,TRUE,TRUE,Trichospira verticillata,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_2637,Axonopus canescens,-0.93333,-47.65,1838949,,Brazil,Pará,,"Mun. de Marapanim: Campo de Matapiquara ca. 1 km E of Matapiquara, 73 km NNE of Castanhal by road. Curatella, Axonopus, Leptocoryphium savanna and adjoining forest",,PreservedSpecimen,,,Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário,BRAZIL,BR,TRUE,TRUE,Axonopus canescens,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_2715,Cephalozia crassifolia,-13.950278,-47.497778,156219,,Brasil,Goiás,,Capão de mata nº3 - a 22Km de Alto Paraíso,,S,,,"Pinheiro, EML; Soares, AER; Salmito, WE; Chaves, BE",BRAZIL,BR,TRUE,TRUE,Cephalozia crassifolia,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_2762,Hexasepalum radula,-15.492222,-39.131111,133746,,Brasil,Bahia,,"Ilha de Comandatuba, Fazenda Bolandeira.",,PreservedSpecimen,,,"Guedes, ML; Alunos de Botânica Econômica",BRAZIL,BR,TRUE,TRUE,Hexasepalum radula,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_2836,Byrsonima sinuatum,-8.75,-63.5,151382,,Brasil,Rondônia,,"Represa Samuel: PR-1 road, ca. 1 km S of dike, E od dam",,S,,,"Thomas, WW",BRAZIL,BR,TRUE,TRUE,Byrsonima sinuatum,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_2853,Guatteria rondonensis,-10.8339,-52.8731,,,Brazil,"",,"",,PreservedSpecimen,,,B. Maguire & et al.,BRAZIL,BR,TRUE,TRUE,Guatteria rondonensis,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_2911,Hirtella racemosa racemosa,-1,-59,227188,,Brasil,Amazonas,,"Rebio Uatumã, grade do PPBio, trilha LO04 500.",,S,,,"Durigan, M",BRAZIL,BR,TRUE,TRUE,Hirtella racemosa racemosa,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_2913,Indeterminado,-23.716944,-46.849167,86649,,BRASIL,São Paulo,,São Lourenço,,S,,,"Vital, D.M.",BRAZIL,BR,TRUE,TRUE,Indeterminado,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_2918,Mimosa xanthocentra var. tremula,-18.758333,-49.521666,89213,,Brasil,MG,,Estrada em frente ao morro das torres de Capinópolis.,,PreservedSpecimen,,,Jair Eustáquio Quintino de Faria Jr.,BRAZIL,BR,TRUE,TRUE,Mimosa xanthocentra tremula,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_2955,Irixis,-22.9,-48.738611,13529,,Brasil,São Paulo,,"À margem da Rodovia João Melão, que liga São Manuel a Avaré, no km 296",,PreservedSpecimen,,,"Bicudo, L.R.H.",BRAZIL,BR,TRUE,TRUE,Irixis,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_2976,Annona,-20.101564,-44.026319,150736,,Brasil,Minas Gerais,,"Casa Branca, Imediações do templo budista na Aldeia Cachoeira Pedras",,PreservedSpecimen,,,"Miranda, GM",BRAZIL,BR,TRUE,TRUE,Annona,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_2996,Bauhinia depauperata,-13.7767,-47.2644,935173,,Brazil,Goiás,,By rd ca. 8 km S Teresina de Goiás,,PreservedSpecimen,,,R. Kral,BRAZIL,BR,TRUE,TRUE,Bauhinia depauperata,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_3043,Sp. Indet.,-8.3785,-38.782027,16800,,Brasil,Pernambuco,,Base da Serra no acesso a Barra do Silva,,PreservedSpecimen,,,N.M. Almeida,BRAZIL,BR,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
SPECIESLINK_3055,Piper undesignated,-16.4091667,-40.0569444,100884067,,Brazil,Minas Gerais,,"Povoado del Talismã, Fazenda Duas Barras.",,PreservedSpecimen,,,Tiago Arruda Pontes|H. van der Werff,BRAZIL,BR,TRUE,TRUE,Piper undesignated,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_3064,Cupania revoluta,-10.288694,-37.732636,26476,,Brasil,Alagoas,,"Subida para a Serra do Ouro, Trecho com córrego e lajeiro.",,PreservedSpecimen,,,R.P.Lyra-Lemos,BRAZIL,BR,TRUE,TRUE,Cupania revoluta,,,heterotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_3287,Hymenopus macrophyllus,-1.188333,-52.381667,237590,,Brasil,Amapá,,Parque Nacional das Montanhas do Tumucumaque. Entre Serra do Navio e Pedra Branca do Amapari. Rio Felício.,,PreservedSpecimen,,,"Forzza, R.C.",BRAZIL,BR,TRUE,TRUE,Hymenopus macrophyllus,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_3318,Passiflora edulis sims + p. setacea dc.,-22.6819,-46.6808,49443,,Brasil,São Paulo,,"IAC, Estação Experimental",,S,,,L.C. Bernacci,BRAZIL,BR,TRUE,TRUE,Passiflora edulis sims,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_3374,Indet. sp.,-14.6547,-48.4314,3703245,,Brazil,Goiás,,"Município de Niquelândia; Fazenda Engenho, ca 11 Km de Niquelândia em diração a Dois Irmãos. Local chamado Lama Preta.",,PreservedSpecimen,,,"M. Fonseca, M. L. M. Azevedo, F. C. A. Oliveira & A. Santos",BRAZIL,BR,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
SPECIESLINK_3506,Iryanthera undesignated,-0.4188889,-62.9330556,100203375,,Brazil,Amazonas,,W of Romao.,,PreservedSpecimen,,,Pedro Acevedo-Rodríguez|J.L. dos Santos|J. Guedes de Oliveira,BRAZIL,BR,TRUE,TRUE,Iryanthera undesignated,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_3551,Platymiscium pubescens zehntneri,-12.65,-44.03,2965611,,Brazil,Bahia,,"Chapadao Ocidental da Bahia. 5 km. to the North of Tabocas, which is 10 km. N.W. of Serra Dourada",,PreservedSpecimen,,,"R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Hage & H. S. Brito",BRAZIL,BR,TRUE,TRUE,Platymiscium pubescens zehntneri,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_3562,Cordia,-13.098889,-41.375833,64306,,Brasil,Bahia,,"Chapada Diamantina, Caminho para o Morro do Gobira",,PreservedSpecimen,,,"Roque, N; Watanabe, MTC; Mota, AC da; Passos Júnior, LA; Botelho, RB; Santos, TM; Anjos,",BRAZIL,BR,TRUE,TRUE,Cordia,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_3653,Sauvagesia undesignated,-10.9188889,-62.3763889,101040934,,Brazil,Rondônia,,Vale das Cachoeiras. Trilha pra cachoeira.,,PreservedSpecimen,,,N.C. Bigio|Douglas C. Daly|et al.,BRAZIL,BR,TRUE,TRUE,Sauvagesia undesignated,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_3654,Turnera bahiensis bahiensis,-13.005556,-41.563333,78782,,Brasil,Bahia,,Fazenda Pedra Grande estrada para Boninal.,,PreservedSpecimen,,,M. L. Guedes,BRAZIL,BR,TRUE,TRUE,Turnera bahiensis bahiensis,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_3725,Indeterminado,-19.736389,-45.252222,127018,,BRASIL,Minas Gerais,,Along the road BR 262,,S,,,"Vital, D.M.",BRAZIL,BR,TRUE,TRUE,Indeterminado,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_3788,Waltheria undesignated,-10.96666,-42.68333,2480357,,Brazil,Bahia,,"15 km S de Xique-Xique, camino a Santo Inácio",,PreservedSpecimen,,,Maria M. Arbo|Jomar G. Jardim|M. Silvia Ferrucci|Sérgio C. de Sant'Ana,BRAZIL,BR,TRUE,TRUE,Waltheria undesignated,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_3806,Hymenaea stigonocarpa stigonocarpa,-14.088611,-42.505278,102214,,Brasil,Bahia,,"Serra Geral. Estrada para Brejinho das Ametistas, ca. 8Km da cidade.",,PreservedSpecimen,,,M. L. Guedes,BRAZIL,BR,TRUE,TRUE,Hymenaea stigonocarpa stigonocarpa,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_3858,Cenostigma pyramidale,-11.8,-39.15,886943,,Brazil,Bahia,,"5 km al S de Ichu, camino a Tanquinho.",,PreservedSpecimen,,,M. M. Arbo,BRAZIL,BR,TRUE,TRUE,Cenostigma pyramidale,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_3870,Parkia,-3.059999,-42.480011,,,Brasil,Maranhão,,Passagem Velha,,S,,,"Oliveira, D",BRAZIL,BR,TRUE,TRUE,Parkia,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_4055,Polygonum hispidum,-16.0325,-40.032778,98531,,Brasil,Minas Gerais,,Fazenda Jabuti.,,PreservedSpecimen,,,"Lombardi, J.A.",BRAZIL,BR,TRUE,TRUE,Polygonum hispidum,,,heterotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_4072,Indeterminado,-23.656389,-47.2225,191652,,BRASIL,São Paulo,,"Bairro Sorocabuçu, 8km d SP 250 entando no km 63",,S,,,"Yano, O.; Yano, T.",BRAZIL,BR,TRUE,TRUE,Indeterminado,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_4110,Aspidosperma occidentale,-9.333333,-69,,,Brazil,Acre,,Basin of Rio Purus,,PreservedSpecimen,,,Krukoff BA,BRAZIL,BR,TRUE,TRUE,Aspidosperma occidentale,,,heterotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_4253,Polygonum hispidum,-7.078611,-35.759722,110599,,Brasil,Paraíba,,Brejo Paraíbano. Fazenda Sr. José Roberto.,,PreservedSpecimen,,,"Melo, E; Silva, M; et al.",BRAZIL,BR,TRUE,TRUE,Polygonum hispidum,,,heterotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_4292,Indeterminado,-22.370833,-41.786944,180895,,BRASIL,Rio de Janeiro,,Praça Vérissimo de Melo,,S,,,"Yano, O.; Santos, D.P.; Pirani, J.R.",BRAZIL,BR,TRUE,TRUE,Indeterminado,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_4307,Mimosa albolanata brasiliana,-15.7797,-47.9294,979091,,Brazil,Distrito Federal,,Near British Embassy,,PreservedSpecimen,,,D. R. Hunt,BRAZIL,BR,TRUE,TRUE,Mimosa albolanata brasiliana,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_4323,Maytenus gonoclada,-12.759167,-41.294444,121528,,Brasil,Bahia,,Marimbus.,,PreservedSpecimen,,,"Costa, M.F.",BRAZIL,BR,TRUE,TRUE,Maytenus gonoclada,,,heterotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_4364,Calypogeia amazonica,-3.849686,-49.645294,4352,,Brasil,Pará,,"Ilha 7, Brasil, Pará, Tucuruí Lago de Tucuruí, ilha 7 póximo a base 4. (04°12'052,0'' S e 49° 32' 58,9'' W).",,PreservedSpecimen,,,Ilkiu-Borges,BRAZIL,BR,TRUE,TRUE,Calypogeia amazonica,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_4368,Tachigali subvelutina,-17.818611,-48.488333,25222,,Brasil,GO,,Estrada para a fazenda do Sr. Caio (Fazenda Santo Antônio do Fundão).,,PreservedSpecimen,,,Taciana Barbosa Cavalcanti,BRAZIL,BR,TRUE,TRUE,Tachigali subvelutina,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_4379,Cordia,-2.596667,-54.529722,30,,Brasil,Pará,,Cachoeira da Cavada (propriedade particular). Floresta de Galeria.,,PreservedSpecimen,,,"Almeida, T.E.; Giacomim, L.L.; Braeuchler, C.; Suemitsu, C.",BRAZIL,BR,TRUE,TRUE,Cordia,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_4392,Rosulabryum densifolium,-16.469167,-39.280278,196472,,Brasil,Bahia,,"Parque Nacional do Pau Brasil, Mata Atlântica",,S,,,"Sousa, RV; Faria, ALA; Dantas, TS",BRAZIL,BR,TRUE,TRUE,Rosulabryum densifolium,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_4594,Chamaecrista linearis,-18.217778,-43.594444,71386,,Brasil,Minas Gerais,,"Estrada Diamantina - Medanha, km 585, Caminho dos escravos.",,S,,,"Romero, R.; Versiane, A.F.A.; Vital, L.P.; Serrra, A.C.; Silva, L.C. & Rosa, B.B.",BRAZIL,BR,TRUE,TRUE,Chamaecrista linearis,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_4665,Undesignated undesignated,-9.95805,-67.09027,1729479,,Brazil,Acre,,"Municipio Acrelândia; along Highway BR-364 from Rio Branco to Porto Velho, Km 88 from Rio Branco.",,PreservedSpecimen,,,Thomas B. Croat,BRAZIL,BR,TRUE,TRUE,Undesignated undesignated,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_4753,Esterhazya longifolia,-20.516111,-41.083611,35171,,Brasil,Espírito Santo,,Parque Estadual do Forno Grande. Trilha das piscinas para o mirante,,"",,,C. N. de Fraga; et al,BRAZIL,BR,TRUE,TRUE,Esterhazya longifolia,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_4815,Anemia attenuata,1.183333,-52.133333,113879,,Brasil,Amapá,,"Upland in shadow of forest, vicinity Camp 12.",,PreservedSpecimen,,,"Pires, JM; Rodrigues, WA",BRAZIL,BR,TRUE,TRUE,Anemia attenuata,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_4819,Sida sp.,-5.187778,-37.343889,31465,,Brasil,Rio Grande do Norte,,"Campus da UFERSA, Próximo ao matadouro.",,PreservedSpecimen,,,"Oliveira, RC; Silva, DK; Silva, ML",BRAZIL,BR,TRUE,FALSE,Sida,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_4827,Indeterminado,-25.016389,-47.939722,126950,,BRASIL,São Paulo,,Ca 3 km NW far from the Center of Caneia town,,S,,,"Vital, D.M.",BRAZIL,BR,TRUE,TRUE,Indeterminado,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_4950,Rytidostylis amazonica,-6.363333,-38.466944,10299,,Brasil,Rio Grande do Norte,,"Tigre de Cima, nascente do Rio Mossoró.",,S,,,"Oliveira, R.C.",BRAZIL,BR,TRUE,TRUE,Rytidostylis amazonica,,,homotypic synonym,,,,,,,,,,,,,,,,,
SPECIESLINK_5041,Guapira undesignated,-22.25,-41.66666,739107,,Brazil,Rio de Janeiro,,Restinga de Macáe. coastal lagoon and adjacent shrubby back beach vegetating.,,PreservedSpecimen,,,Alwyn H. Gentry|Elsa M. Zardini|Dorothy Araujo|O.L. Peixoto,BRAZIL,BR,TRUE,TRUE,Guapira undesignated,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_5048,Pterodon,-18.148056,-43.503333,491683,,Brasil,Minas Gerais,,Início da subida de Mendanha para Diamantina,,S,,,"Faria, JEQ",BRAZIL,BR,TRUE,TRUE,Pterodon,,,multipleAccepted,,,,,,,,,,,,,,,,,
SPECIESLINK_5118,Spatoglossum schoederi,-9.581944,-35.670833,3131,,Brasil,Alagoas,,Praia da Garça Torta,,PreservedSpecimen,,,M.J.B.Mendes,BRAZIL,BR,TRUE,TRUE,Spatoglossum schoederi,,,notFound,,,,,,,,,,,,,,,,,
SPECIESLINK_5332,Ruellia,-7.151319,-36.105556,28128,,Brasil,Paraíba,,Fazenda Farinha na BR-230,,PreservedSpecimen,,,V. Santos; A. Laurênio; M. Tschá; M.I.B. Loiola,BRAZIL,BR,TRUE,TRUE,Ruellia,,,multipleAccepted,,,,,,,,,,,,,,,,,
