database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,verbatimEventDate,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,identifiedBy,coordinateUncertaintyInMeters,recordedBy,.missing_name,.missing_xy,.invalid_xy,.xy_provenance,country_suggested,countryCode,transposed_xy,.xy_out_country,.summary
IDIGBIO_9997,Leandra multiplinervis,,,42ed17cc-1017-4f21-ae0c-81f657f775ed,"",Brasil,"","",Serra do Mar. Manancial de águas de Pirapora,,PreservedSpecimen,"Chiea, SAC",,"Braga, R",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
IDIGBIO_9999,Ocotea glomerata (Nees) Mez,,,190dd459-8e91-4721-a1ce-58fb8618c72d,15/05/2003,Brasil,Pernambuco,"",Usina São José - Mata da Usina São José.,,PreservedSpecimen,A. Melquíades,,A. Melquíades ; G. J. Bezerra,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
IDIGBIO_10000,Miconia pusilliflora,,,351ff524-34aa-4f21-8fdd-08cc3d394b2b,"",Brasil,São Paulo,"",Estação Experimental,,PreservedSpecimen,"Goldenberg, R",,"Bernacci, LC; Pilati, R; Camargo, O; Andrade, PRP",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_2,Rhabdocaulon lavanduloides,,,d2a4ec58-59fb-4206-8a3e-656de837197b,1988,"","",,Rodovia Curitiba - Ponta Grossa na entrada para Ouro Fino BR 277,,PreservedSpecimen,G. M. Antar,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_3,Podocarpaceae,,,60794d2f-29ec-474d-86b2-8f57c337adda,1992,Brazil,"",,Santa Cruz,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_4,Enterolobium schomburgkii,,,0f32b394-2578-4ca0-859f-79f43ab9ef69,1969,"","",,Santarém,,PreservedSpecimen,Mesquita,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6,Cassia hispidula,,,c490167e-4960-4398-91a1-c178f21fc0fa,1979,"","",,,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_8,Styrax,,,a4814f0c-81bd-491c-9b60-992b878eda9f,1977,Brazil,"",,√Årea pantanosa.,,PreservedSpecimen,P. W. Fritsch,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_9,Discocactus,,,63154ff7-5e2f-4665-bba7-55efcfb8cdbd,,Brazil,"",,"Municipality of Planaltina de Goiãs, close to Brasili D.F. 1100–1200 m, in highland campo cerrado and campo rupestre, between rocks and in sandy soil",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_10,Fabaceae,,,d90bb331-77b6-4c61-b6b6-d2e3e4ab09d4,1977,Brazil,"",,Cumuruxatiba,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_13,Sauvagesia erecta,,,9542fbdc-170c-4ef0-9a67-7841bca5a2d8,,"","",,"Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.",,PreservedSpecimen,C.R. Lehn,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_16,Orchidaceae,,,511aec0f-8181-4826-a887-78250585ea90,1999,Brazil,"",,"Rio Chandless, tributary of Rio Purus, right bank, just downstream from Igarap√© Canamari.",,PreservedSpecimen,E. A. Christenson,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_18,Couepia rufa,,,d13ef725-be6a-4965-9c8f-f11c8ef46064,2001,Brasil,"",,Parque de Dois Irmãos,,PreservedSpecimen,F.Gomes-Silva,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_19,Anemia villosa,,,3fbaa4b8-0fc5-4431-9b8b-0c21c770b3aa,1966,"","",,Pedra do Urubu,,PreservedSpecimen,"Sehnem, A",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_21,Syzygium cumini,,,b451674c-95c7-4926-85c0-7504c027c4ac,2008,"","",,"""""cidade de Bragança, Mata do Lobão""""",,PreservedSpecimen,M. Sobral (HUFSJ),,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_23,Caryophyllaceae,,,6e1ff4e8-3290-4c1c-8cbb-0fa64ec52866,2017,"","",,Parque Estadual do Mirador (Posto do Mel),,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_25,Endlicheria paniculata,,,b8b1a9c8-8bf6-4d20-9733-9f86b6d12c84,1968,Brasil,"",,"""""Pela GOM-2 para Bela Vista, atravessando o rio Meia Ponte, à esquerda da estrada; mata.""""",,PreservedSpecimen,"""""Morais, P.L.R.; Oliveira, F.M.B.""""",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_29,Miconia racemifera,,,9d1d613a-9a40-4851-9959-f92504a70418,1996,"","",,Parque Estadual da Serra do Mar,,PreservedSpecimen,"Caddah, MK",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_30,Guarea,,,99786841-5cfd-473b-a9a6-5d800c7b3486,1977,Brasil,"",,"SERRA  DO  C  ACHIMBO  ,  BR  163,  CUIABÁ  -SANTARÉM  HIGHWAY  .  CACHOEIRA  DE  CURUÁ  ;  NORTH  SLOPE  OF  SERRA  CACHIMBO  .",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_33,Salicaceae,,,d780dfcd-b736-45cc-944f-41dbdd1aaeca,1981,Brazil,"",,"Distrito Agropecuario da SUFRAMA Rodovia BR 174, km 64 depois 27 km Leste na ZF3, Fazenda Esteio.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_34,Euphorbiaceae,,,4932e411-7f09-40c1-8f36-613fd4a111d9,1980,Brazil,"",,About 2km. along Andara√≠ road.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_37,Tococa,,,4e289131-b391-43b5-8e72-22d0e67dcc68,2005,"","",,Muaná,,PreservedSpecimen,"Silva, A.S.L. da",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_38,Ficus obtusiuscula,-23.216,-450.503,74173d98-7d1f-4893-a40b-4b86d4e9a9e8,,"","",,"Fazenda CapricÃ³rnio - Bairro Taquaral, Floresta OmbrÃ³fila Densa Submontana.",,PreservedSpecimen,"Romaniuc Neto, S.",,,TRUE,TRUE,FALSE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_45,Lomaridium,,,14555fdb-3089-4ede-a4bb-fd3731e3540b,1995,Brazil,"",,Parque Barigüi,,PreservedSpecimen,"Matos, F.B.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_46,Erythroxylum nummularium,,,7fc6b4b7-4522-4980-b25c-2c5ef648d08d,2013,"","",,Chapada do Araripe.,,PreservedSpecimen,"""""LUCIANA SILVA CORDEIRO, L.S.C.""""",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_47,Paspalum urvillei,,,3bc02eb1-1f0b-4b78-8fd3-6a600ed901ff,,"","",,õ_x0001_,,PreservedSpecimen,"Swallen, J.R.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_48,Orchidaceae,,,44e0a7e6-9693-41fd-b2dd-928cc7e0dadf,2012,Brazil,"",,Sítio Sophronitis.,,PreservedSpecimen,"Miller, D.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_49,Poaceae,,,d9481d2e-ddad-4963-8a13-0fdf00d335ee,1976,Brazil,"",,54 km W of Barreiras along Highway BR-242/BR-020,,PreservedSpecimen,T. de S. Filgueiras,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_51,Hillia parasitica,,,bae25057-7fbf-4cac-9103-1c76f6154641,,"","",,_x0013_%,,PreservedSpecimen,"Magalhães, M",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_52,Fabaceae,,,a60d28d6-e4c9-4b91-bbcf-f140907f456f,1993,Brazil,"",,"Estrada da Ribeira, Serra de Santana (mun. Bocai√∫va do Sul).",,PreservedSpecimen,"R. Barneby,",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_53,Centrolobium tomentosum,,,f71ac358-1a4a-45bb-9b44-ed9a4e597f0a,1947,"","",,Parque do Estado,,PreservedSpecimen,"Lima, HC",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_54,Rhynchospora hieronymi,,,e1788a6a-045e-44a2-b846-7628fda31cea,1992,Brazil,"",,Jardim Botânico.,,PreservedSpecimen,S.F. Smith,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_56,Samanea tubulosa,,,b56ae575-9d69-4979-8bbe-76cc016a3077,,"","",,"Margem da BR-262, próximo a Miranda. Margem da estrada. Solo arenoso.",,PreservedSpecimen,R.R. Silva,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_58,Pilea pubescens,,,1c463b16-32bc-40c8-a1aa-39887ff300f1,1987,"","",,®_x0003_,,PreservedSpecimen,"Gaglioti, A.L.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_60,Tournefortia,,,4c4d4e09-eb69-4a74-b08b-28f60b2aca73,1985,"","",,Country Club,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_63,Oxypetalum tomentosum,,,fa26d28e-7dc2-4a0d-9c45-bdadadebbff8,1993,Brasil,"",,"Dunas da Praia da Joaquina, Ilha de Santa Catarina.",,PreservedSpecimen,"Rapini, A.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_65,Capsicum chinense,,,80ed48ce-0fc2-4ca4-afd3-5d8988288871,2008,Brazil,"",,"Brasil. Amap. Macap. APA do Rio Curia, Comunidade Curia de Fora.",,"","",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_66,Mimosa sericantha,,,32b2518e-073a-42aa-bff2-65a583ae0cce,2008,Brasil,"",,margem da estrada,,PreservedSpecimen,J.S.Silva,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_68,Pereskia aculeata,,,58888ecb-923d-4b15-a084-59072a99a97e,2004,"","",,Pico Alto.,,PreservedSpecimen,"""""Menezes, M.O.T.""""",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_75,Amaryllidaceae,,,70a785ce-1188-42c4-8892-c7b2d2e0d3dd,2006,Brazil,"",,Alto das Perobas.,,MaterialSample,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_76,Davilla,,,2fc7de3e-25ec-435e-84e1-ac7fcc5e84cc,2010,Brazil,"",,"Parque Nacional do Viruá, Estrada perdida, antes de chaegar no rio que curta a estrada. Foram feitas colecoes no lado da estrada.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_78,Amaryllis,,,4ee69fef-b5fb-4741-9d0e-ec21d58d3283,2012,"","",,"Jardim Botânico da UFJF, Na trilha.",,PreservedSpecimen,C.N. Silva; L.C. Pereira,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_81,Campyloneurum minus,,,b962b332-58e1-475f-a770-df68048c7659,2019,"","",,¸ç,,PreservedSpecimen,"Kersten, RA",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_82,Distictella elongata,,,a437da61-f27d-454b-b8f0-03d4cd3f6db8,,"","",,"Fazenda Salto do Taboco, cachoeira do rio Taboco.",,PreservedSpecimen,A. Pott,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_84,Mimosa,,,233b95e6-13ee-4b4a-9593-0b220cf684b4,1994,Brazil,"",,"Alto Paraíso de Goiás. 32 Km de Alto Paraíso em direção a Nova Roma, Fazenda Parida",,PreservedSpecimen,"Munhoz, C.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_85,Rhynchospora tenuis,,,fdc5fe78-cc51-4b5a-9ce6-7fcc10848394,2002,"","",,"Fazenda Pinusplan, A 6 km da BR 050, na altura do km 25.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_88,Lundia densiflora,,,2160961e-ec87-43b9-b9f4-38fc88137b49,2000,Brazil,"",,"Margens da BR-174, Km 40. Estação Experimental de Silvicultura Tropical - EEST.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_91,Poaceae,,,ed284908-57af-4463-aa47-486b1c259918,2013,Brasil,"",,"Serra da Pedra Lascada, acesso pela Fazenda Boa Vista. Fl. Omb. Montana, topo da serra.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_94,Mandevilla tenuifolia,,,d4ae121c-d217-4ae3-a951-e2303f4bf291,2004,"","",,Campo rupestre.,,PreservedSpecimen,"Monguilhott, L",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_96,Banisteriopsis angustifolia,,,17bd710f-c554-4e36-9c25-51bd1786860b,1976,"","",,Serra de Itabirito,,PreservedSpecimen,"Roschel, M.B.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_97,Chloris bahiensis,,,3d709c34-092e-4e75-a611-343b3271b557,,"","",,äå_x0001_,,PreservedSpecimen,"Parodi, L.R.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_98,Capsicum,,,7cc5e893-304a-4d85-894e-4e7e6b3ee8c4,1827,Brazil,"",,Brasil.,,"","",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_100,Miconia chrysophylla,,,4f0d250e-6a1c-475f-9909-0d104528eb14,1964,"","",,66 km N of Jataí,,PreservedSpecimen,"Wurdack, JJ",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_101,Eugenia myriophylla,,,c5f673be-2cba-4f73-8fbd-4100a4eeee41,,Brazil,"",,Brasil,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_104,Chomelia malaneoides,,,0e222528-4aa6-44de-b677-1f9760c54547,1999,"","",,§ê,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_108,Senna uniflora,,,56b69b1c-0878-4853-ae7d-b1213c9c2609,1996,"","",,"""""Lagoa do Meio, Substrato: cristalino pré-cambriano, solo litólico, rana (seixos angulosos).""""",,PreservedSpecimen,"""""Lima-Verde, L.W.; Loiola, M.I.B.""""",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_110,Annonaceae,,,ce8a7ecf-5e01-4706-be2c-495441277d5d,1821,Brazil,"",,Pr. Una a Ilh√©us.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_113,Baccharis erigeroides,,,fe5bcd6d-9c5f-4ebf-b1c7-cb6876da350a,2002,"","",,Parque Nacional da Serra da Canastra,,PreservedSpecimen,"Hattori, EKO",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_115,Miconia cubatanensis,,,2f58a112-e1e9-472e-933b-fb221e5745ac,2006,"","",,"Região da Represa de Furmas, Paraíso Perdido.",,PreservedSpecimen,"Romero, R",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_116,Asteraceae,,,52694584-92f9-4716-8088-522d601a1fe3,1910,Brazil,"",,Jaguariahyva,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_117,Vernonia megapotamica,,,7ae06979-ec2d-41ba-849b-c8c841d8f504,1996,"","",,Casca d'Anta.,,PreservedSpecimen,"Soares, P.N.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_119,Bignoniaceae,,,56d0758a-4902-4949-af0b-9ac9efbdf675,1985,Brazil,"",,"Minas Diamontina, Estrada para Mendauha, 12 km de Diamantim",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_123,Scleria sellowiana,,,3b81c1e1-d5c8-4d02-912d-5e95a032d2a3,1943,"","",,.,,PreservedSpecimen,Ir. Augusto,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_124,Polygonaceae,,,3b29ccd7-d184-49c5-9757-467fe8bb75a1,2009,Brasil,"",,Área de Proteção Ambiental de Massambaba. restinga arbustiva aberta.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_126,Myrsine umbellata,,,ffd7f874-a997-4647-afb3-bfe7ffa1a027,2015,"",Espírito Santo  es,,APA Pedra do Elefante.,,PreservedSpecimen,"Pena, N.T.L.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_127,Melastomataceae,,,75a9ec2c-c794-4443-99c5-8de9856138a6,1984,Brazil,"",,Serra do Cabral. Bocaina.,,PreservedSpecimen,J. J. Wurdack,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_129,Cladophora prolifera,,,a116811e-4dc0-42e6-adfd-2e514426829d,1985,"","",,Itaúnas,,PreservedSpecimen,Lísia Gestinari,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_131,Chiococca,,,13504f15-fe6f-43a3-9662-c833f474b0fb,1992,"","",,Próximo ao corrego da barriguda,,PreservedSpecimen,"Silva, MC; Gualda, MCA",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_133,Trichocolea tomentosa,,,d9a26e81-dbd9-43e0-a700-c8babb9a1c97,1980,"","",,ý_x0003_,,PreservedSpecimen,"Peralta, DF",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_137,Plantae,,,bc9da130-82a1-454f-9fd0-e1dbea8fd4fc,1994,"","",,PÅ,,PreservedSpecimen,"Rutherford, R.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_138,Byrsonima,,,1662136f-5194-4c96-98cd-1406dcf00a18,,"","",,"Beira da BR-163, Km 381,5, próximo as Torres de Estação Santa Luzia, 80Km E de Campo Grande.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_142,Canistrum cyathiforme,,,a7fa45b8-442d-4cae-a54f-59dd2750f500,1997,"","",,Salto das Orquídeas,,PreservedSpecimen,"Wanderley, MGL",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_144,Crotalaria pilosa,,,8c58c6b7-d222-4ddd-a891-9daba149f8cf,1966,Brasil,"",,35 Km N.W. of Formosa.,,PreservedSpecimen,A.M. Flliettaz,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_148,Cestrum strigilatum,,,34262fdc-abf5-4247-ac47-5a9878b889c3,2006,"","",,\_x0001_,,PreservedSpecimen,"Mentz, LA; Vendruscolo, GS",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_150,Mabea,,,fd6d6639-b8fa-4db5-b32e-49f98f7d0c6f,1973,"","",,Amazonas,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_152,Clidemia hirta,,,a1338b46-e948-4b83-994d-b539e05298bf,,"","",,V _x0001_,,PreservedSpecimen,"Wurdack, J.J.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_154,Leiothrix pilulifera,,,1fc78014-d013-47cd-977a-bab3b91346d2,1977,Brasil,"",,"Tabuleiros arenosos, solo de areias brancas, e úmidas.",,PreservedSpecimen,A. M. Giulietti,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_155,Melastomataceae,,,8d51c0ae-cd49-4cf2-94d3-b99235d58ca3,2014,Brazil,"",,Morro das Antenas (ao lado do Morro do Pesco√ßo),,PreservedSpecimen,R. Goldenberg,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_156,Lophocolea,,,1d6f18f0-2dab-4512-92fd-3086af60a628,1982,"","",,_x0017_þ_x0003_,,PreservedSpecimen,"Peralta, DF",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_157,Mimosa bimucronata,,,df5bf028-557e-4089-b1c0-2d3d8c2ef3d2,,Brazil,"",,in Brasilia.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_158,Schefflera angustissima,,,4721ea53-f5a8-4f37-90a1-44d9c2879962,2013,"","",,"Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_161,Orchidaceae,,,0ecd54d9-84e6-41e2-b54d-43872ce472cb,1973,"","",,Rivi√®re Petite Ouaqui.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_164,Qualea parviflora,,,7fed928b-5056-4352-8e7a-df498a92f691,,"","",,Reserva Particular do Patrimônio Natural da Universidade Federal do Mato Grosso do Sul.,,PreservedSpecimen,A.L. Minari,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_165,Ocotea,,,18e1a75a-852c-45e9-9e49-88131889fbd8,1988,"","",,Pico das Almas. Vertente leste. Margem noroeste do Campo do Queiroz. Elev. 1500m,,PreservedSpecimen,"Werff, HVD",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_167,Citronella,,,b9b2c26d-8e27-4b74-822d-8e68a36d0ae2,2003,"","",,õý_x0002_,,PreservedSpecimen,"Hatschbach, G.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_168,Annonaceae,,,eeb1e00e-26dc-4e93-87e4-587efe47bab5,1987,Brazil,"",,Estrada Manaus-Caracara√≠ (BR-174) km 330.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_169,Wedelia,,,1fd42b7a-da5a-4414-aeb7-127c98de10b2,1908,"","",,Ceará,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_170,Bromeliaceae,,,fa63985f-ddff-43d1-831c-3d8f289d306f,2010,Brazil,"",,População Carlos Chagas.,,MaterialSample,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_172,Psidium rufum,,,b1d48053-896d-45f4-be17-b22bf26ba2c9,1982,Brasil,"",,CNPF.,,PreservedSpecimen,L. R. Landrum,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_180,Poaceae,,,07ca4a74-f194-44db-b452-42e8ab6c5b9f,1999,Brazil,"",,"Rio Purus, left bank, Seringal Mamuri√°.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_181,Stryphnodendron pulcherrimum,,,de0b9211-2335-4f39-beeb-17c91f13d6a0,1980,"","",,Macapá,,PreservedSpecimen,Cowan,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_185,Bignonia prieurii,,,497d4adf-47d7-41bf-a9f6-4dd43e46534d,1991,"","",,Reserva Biológica da Serra dos Carajás,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_186,Burseraceae,,,cd8c393a-3e29-4c46-a734-6dbc38d7a7d2,1997,Brazil,"",,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. 02°53'S  59°58'W;",,PreservedSpecimen,D. C. Daly 199,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_187,Heteropterys intermedia,,,3452b2d7-310b-4661-972f-9787a3665bcb,,"","",,_x0001_,,PreservedSpecimen,"Dombrowski, L.T.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_188,Cuphea,,,905adb60-61dc-43f0-a91e-18fd76600597,2010,"","",,"Tabuleiro do Martins, Campus UFAL.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_189,Heliconiaceae,,,2d935e5e-2e52-43b0-9180-abc57d0e823b,1975,Brazil,"",,Taquari,,PreservedSpecimen,P. J. M. Maas,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_190,Manihot glaziovii,,,3a78aa05-6be0-4e2d-be00-d4aefb20021d,1994,Brasil,"",,Cerca de 5 Km da cidade; no trajeto Ibimirim-Serra Negra,,PreservedSpecimen,M.T.C. Martins,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_192,Panicum sabulorum,,,1f104337-490a-4806-9037-6d1303c06006,1975,Brasil,"",,Serra dos ilhéuswet.,,PreservedSpecimen,"Smith, L.B.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_194,Solanum anisocladum,,,27c92483-6ec7-4a05-9754-dfb362ac13ca,1998,"","",,"Fazenda Palmeiras, Folha SD.24-YB.",,PreservedSpecimen,"Sampaio, VS",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
