database_id,occurrenceID,scientificName,decimalLatitude,decimalLongitude,eventDate,family,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,taxonRank,identifiedBy,coordinateUncertaintyInMeters,recordedBy,cntr_suggested,cntr_iso2c,.inverted_xy,iso2c,iso3c,.invalid_xy,.outside_xy,.no_xy,.no_name,.doubtful_provenance,.locality_no_xy
SIBBR_4141,59003823-ae9d-4cd1-97ea-88031f1cddbc,Phoradendron pellucidulum,NA,NA,1983,Santalaceae,Brazil,NA,NA,"Estrada Santarém-Cuiabá, BR-163, Km 794, Serra do Cachimbo, margem do rio Braço-Norte, afluente do Curuá",NA,PreservedSpecimen,species,"Caires, C.S.",NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4142,11b55def-cbc1-4035-a8f6-433ae675e347,Hymenophyllum myriocarpum,NA,NA,1935,Hymenophyllaceae,Brasil,NA,NA,Planalto. Itatiaia.,NA,PreservedSpecimen,species,"gonzatti,f.",NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4146,0975dde2-dda4-4fc9-8ab7-7602aa6ddf9c,Andropogon leucostachyus,NA,NA,2010,Poaceae,Brazil,NA,NA,"UHE Jirau, BR - 364, sul de Mutum Paraná.",NA,PreservedSpecimen,species,"Filgueiras, T.S.; Viana, P.L.",NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4149,88e6a069-8232-44b5-b3f2-57b4180557af,Rubiaceae,NA,NA,1985,Rubiaceae,Brazil,NA,NA,"Monte Dourado, √°rea da √Ågua Azul, campinarana.",NA,PreservedSpecimen,family,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4151,317c93d3-abfb-4150-b489-46a15785a9df,Manihot esculenta,NA,NA,1995,Euphorbiaceae,Brazil,NA,NA,Fazenda Aroeira.,NA,NA,species,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4152,fc26729a-44b4-41fe-aebd-7289f914547a,Diodia,NA,NA,1965,Rubiaceae,NA,NA,NA,Rodovia Itabuna - Uruçuca.,NA,PreservedSpecimen,genus,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4153,401b4333-f197-4890-a076-c880b7d57de6,Urolepis hecatantha,NA,NA,1968,Asteraceae,NA,NA,NA,_x0011_Ä_x0002_,NA,PreservedSpecimen,species,"Ribas, O.S.",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4154,6bf6ccea-0757-455a-9a79-86853e39f52c,Merostachys magellanica,NA,NA,1988,Poaceae,NA,NA,NA,"Ilha do Cardoso, Cambriú",NA,PreservedSpecimen,species,"Sendulsky, T",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4155,3ad80f35-6048-4e3a-93fe-1d147a4aaaba,Ternstroemia dentata,NA,NA,1968,Pentaphylacaceae,NA,NA,NA,,NA,PreservedSpecimen,species,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4158,4cf9f9cf-0ae4-4372-af0d-0fe7d0605838,Vochysia santaluciae,NA,NA,1994,Vochysiaceae,NA,Espírito Santo  es,NA,"Estação Biológica de Santa Lúcia, Não amostrada na trilha do sagui",NA,PreservedSpecimen,species,M.C. Vianna,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4159,85360b9d-bb7b-4777-bfa6-5d18f7455a09,Paepalanthus bifidus,NA,NA,1991,Eriocaulaceae,NA,Espírito Santo  es,NA,Itaúnas.,NA,PreservedSpecimen,species,"Giulietti, A.M.",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4160,e08ae824-9607-4090-902d-4153142aa4df,Elionurus,NA,NA,1918,Poaceae,Brasil,NA,NA,Campos Novos. Lui. Telg.Exp. Rondom de Cuyaba ao S. Miguel.,NA,PreservedSpecimen,genus,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4165,23500f8a-0d7f-4e97-bf44-91bbc3116d58,Bauhinia forficata,NA,NA,1995,Fabaceae,Brasil,NA,NA,Est. de Tomazina para Siqueira Campos,NA,PreservedSpecimen,species,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4166,d099ddd1-befc-4473-af26-237232cdb2a7,Galactia striata,NA,NA,2015,Fabaceae,NA,NA,NA,"Recôncavo Sul, São Roque do Paraguaçu, Ilha de Monte Cristo.",NA,PreservedSpecimen,species,"Ramos, G",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4168,5da68cab-6cc2-44c3-a887-4c5d53c225f3,Cyperus polystachyos,NA,NA,2015,Cyperaceae,NA,NA,NA,Praia Morro dos Conventos.,NA,PreservedSpecimen,species,"Pereira-Silva, L.",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4169,ab79061c-fb0c-420b-ad5c-316ca7320462,Anacardiaceae,NA,NA,2010,Anacardiaceae,NA,NA,NA,Parque Nacional do ViruÃ¡,NA,PreservedSpecimen,family,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4172,28ef51ae-3f89-4972-afc5-7807d0305d0e,Emmotum nitens,NA,NA,1980,Metteniusaceae,NA,NA,NA,Tucuruí,NA,PreservedSpecimen,species,"Bastos, M.N.C.",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4175,b7a5a447-a8d7-41a6-99f6-cdff9aa2a128,Desmodium triarticulatum,NA,NA,1977,Fabaceae,NA,NA,NA,"""perto da boca da Serra da Rocinha,""",NA,PreservedSpecimen,species,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4178,2910fa84-7779-4c8e-86be-6291fabf218c,Riccardia cataractarum,NA,NA,2009,Aneuraceae,NA,NA,NA,"Parque Estadual de Ibitipoca, Gruta dos Viajantes",NA,PreservedSpecimen,species,H.C.S. Gomes; A.P. Luizi-Ponzo,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4179,d601185e-6173-4645-9b11-57fa45484406,Cucurbitaceae,NA,NA,1971,Cucurbitaceae,Brazil,NA,NA,"Rio Purus between Lago Quati and Lago Arima, near Rio Jacare. Flooded river banks.",NA,PreservedSpecimen,family,"M. Nee,",NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4180,f83370a0-c6dc-4491-b460-2a87d2c575a8,Mouriri duckeana,NA,NA,1968,Melastomataceae,NA,NA,NA,æ,NA,PreservedSpecimen,species,"Morley, T",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4181,36981b47-f143-46ee-ab94-b1c25d576a6a,Velloziaceae,NA,NA,1993,Velloziaceae,Brazil,NA,NA,Companhia de N√≠quel Tocantins,NA,PreservedSpecimen,family,S. F. Smith,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4182,7b4f2bb3-b136-4dfb-a5fc-abdd1551e945,Miconia ligustroides,NA,NA,1969,Melastomataceae,Brazil,NA,NA,"Serra do Espinhaço, ca. 30km NE of Francisco Sá, road to Salinas",NA,PreservedSpecimen,species,"Goldenberg, R.",NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4183,2e57e7ab-69b3-4efe-ae97-b6722498ce84,Chrysobalanaceae,NA,NA,1966,Chrysobalanaceae,Brazil,NA,NA,"Road Humaitá to Lábrea, km 90. Rio Madeira",NA,PreservedSpecimen,family,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4186,f6f89266-179d-4b5e-9bd2-7e4cac0bcbb7,Encyclia,NA,NA,NA,Orchidaceae,Brazil,NA,NA,Road from Blumenau to Lages,NA,PreservedSpecimen,genus,E. A. Christenson,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4189,4b9bfbe3-14a2-4e34-a70a-be21c2499e0f,Fabaceae,NA,NA,1994,Fabaceae,Brazil,NA,NA,"Serrinha, caminho-Samambaia-Serrinha",NA,PreservedSpecimen,family,G. P. Lewis,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4191,83634067-83f4-4474-8ee6-4727efcde0ca,Swartzia auriculata,NA,NA,NA,Fabaceae,Brazil,NA,NA,"Rio Tapajós próximo a boca do Rio Rato, Margem direita do Rio Tapajós",NA,PreservedSpecimen,species,"Ramos, J.F.",NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4193,40c7bdc4-b673-465c-a87d-cb439bf8a5c6,Plantae,NA,NA,NA,NA,NA,NA,NA,'A_x0001_,NA,PreservedSpecimen,kingdom,"Amaral, W. do",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4194,7758b344-b1f2-4a3e-bae4-5d16340bf991,Pilea rhizobola,NA,NA,1994,Urticaceae,NA,NA,NA,"RibeirÃ£o Grande - Fazenda SÃ£o SebastiÃ£o, mata pluvial montana, mata de encosta.",NA,PreservedSpecimen,species,"Gaglioti, A.L.",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4195,30abb7e8-ab29-4a14-b99f-76ff50fa274b,Myracrodruon urundeuva,NA,NA,2003,Anacardiaceae,NA,NA,NA,Garapa,NA,PreservedSpecimen,species,"""Nunes, E.""",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4196,792bc66f-de36-4384-a449-717e084a55c6,Sapium glandulosum,NA,NA,1994,Euphorbiaceae,Brasil,NA,NA,Socavão,NA,PreservedSpecimen,species,V. Santos,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4201,160728d9-1363-4812-8b8c-6430aeb24244,Paypayrola,NA,NA,1955,Violaceae,Brazil,NA,NA,Igarapé da Bolívia.,NA,PreservedSpecimen,genus,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4202,54cb38ca-4d4c-4112-926f-17a060d93fe9,Roupala brasiliensis,NA,NA,1995,Proteaceae,Brasil,NA,NA,Ponta do Fundão.,NA,PreservedSpecimen,species,M. C. Ramos,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4205,9d716055-8d5a-461d-9f23-611847d5f2d1,Baccharis oblongifolia,NA,NA,1958,Asteraceae,Brasil,NA,NA,Pico da Tijuca.,NA,PreservedSpecimen,species,G.Heiden,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4207,501a9d1d-d9e7-4d3c-b06c-ebc4a32533d7,Aristolochia,NA,NA,1892,Aristolochiaceae,Brazil,NA,NA,"Brasil, Porto Alegre. Cult. Aug. Golland",NA,PreservedSpecimen,genus,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4208,880c19b8-c1e3-4fdd-a954-de22cbb4a637,Heteropterys syringifolia,NA,NA,1973,Malpighiaceae,NA,NA,NA,13km by road SW of Rio Jequiti and Mendanha on road to Diamantina,NA,PreservedSpecimen,species,"Anderson, WR",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4209,544df7d8-b288-410a-9185-3b2c0ff4cee4,Boraginaceae,NA,NA,1994,Boraginaceae,NA,NA,NA,Retenue de Petit-Saut. Bordure du chenal principal en amont de L¬¥ile Bagatelle.,NA,PreservedSpecimen,family,C. Feuillet,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4210,16643226-fc52-43a1-894c-aef3766515b3,Byrsonima coccolobifolia,NA,NA,2008,Malpighiaceae,NA,NA,NA,FZBBH/ Camelo,NA,PreservedSpecimen,species,R.C. Mota,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4213,9633a3cf-5fb2-4612-9196-d89a7e015ab5,Annona emarginata,NA,NA,2009,Annonaceae,NA,NA,NA,"Oliveira, entorno do fragmento",NA,PreservedSpecimen,species,"Stival-Santos, A.",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4214,c27534a4-86a3-4f41-aee9-2c43d3c6dd23,Annonaceae,NA,NA,1998,Annonaceae,Brazil,NA,NA,Rod. Canavieiras a Santa Luzia. Coletas efetuadas a ca. de 2 km a partir do in√≠cio da estrada,NA,PreservedSpecimen,family,P. J. M. Maas,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4216,af02a1b5-82e7-44e7-afd8-9e83381ade98,Verbenaceae,NA,NA,1977,Verbenaceae,Brazil,NA,NA,"Mogi-gua√ßu, P√°dua Sales, Reserva Biol√≥ca, Fazenda Campininha",NA,PreservedSpecimen,family,W. Mantovani,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4218,dbe89e10-dcf1-4f1d-aaa6-8604bbf57ba4,Aniba citrifolia,NA,NA,1944,Lauraceae,NA,NA,NA,¶,NA,PreservedSpecimen,species,"Kubitzki, K",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4220,2fe442e8-6cd4-4d71-8a23-7923535d3c0a,Malpighiaceae,NA,NA,1928,Malpighiaceae,Brazil,NA,NA,Rio Negro,NA,PreservedSpecimen,family,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4222,97f5c6c9-5b22-4df5-9ff1-9a493f048c4e,Melastomataceae,NA,NA,1996,Melastomataceae,Brazil,NA,NA,Cachoeira dos Rolinhos,NA,PreservedSpecimen,family,R. Romero,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4225,7a8be55b-a926-467c-93ba-8f01ffcf0aff,Calyptrocarya glomerulata,NA,NA,1986,Cyperaceae,NA,NA,NA,"Ilha do Cardoso, Morro dos Andrades",NA,PreservedSpecimen,species,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4226,701d191f-8390-4987-a081-8ba275908e55,Sphagnum,NA,NA,2010,Sphagnaceae,NA,NA,NA,ué_x0002_,NA,PreservedSpecimen,genus,"Vogel-Ely, C",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4227,1bbcbc7d-9726-4639-a57a-27ee6bac921a,Plantae,NA,NA,2017,NA,NA,NA,NA,_x0006_,NA,PreservedSpecimen,kingdom,"Clerc, P",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4228,596b74d7-bd13-4292-aae3-aea3259921b6,Taxithelium planum,NA,NA,1979,Sematophyllaceae,Brazil,NA,NA,"Serra do Curicuriari., Slopes and summit of Serra Curicuriari, from Igarapé Arabú of the Rio Curucuriari to the summit.",NA,PreservedSpecimen,species,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4229,f0f3da40-e354-478a-bf5b-aa9a82dd266c,Ocotea pulchella,NA,NA,1989,Lauraceae,NA,NA,NA,Estação Ecológica do Panga,NA,PreservedSpecimen,species,"Shiavini, I",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4232,ccac0a88-e382-4848-a28b-9a7d266f9794,Asteraceae,NA,NA,1979,Asteraceae,Brazil,NA,NA,Bacia do Rio S√£o Bartolomeu.,NA,PreservedSpecimen,family,J.N. Nakajima,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4233,df73f568-d4ec-4ca7-b56c-b3e7db618a86,Justicia,NA,NA,1996,Acanthaceae,NA,NA,NA,Estrada Real,NA,PreservedSpecimen,genus,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4234,aab7b7c4-9f9f-40a3-92f6-efc3cb6e6a8c,Macrolobium,NA,NA,2009,Fabaceae,Brazil,NA,NA,"Parque Nacional Viruá, Parque Nacional Viruá",NA,PreservedSpecimen,genus,"Dávila, N.C.",NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4237,633bc44b-6696-4496-bc0f-038a4770dafa,Senna,NA,NA,NA,Fabaceae,NA,NA,NA,Parque Nacional do Pau-Brasil. Floresta de Tabuleiros. Borda de Floresta de Mussununga,NA,PreservedSpecimen,genus,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4238,7e328931-6560-4c0e-b2b0-40cd4be1d370,Fabaceae,NA,NA,1974,Fabaceae,Brazil,NA,NA,"Alto Tapaj√≥s, Rio Curur√∫. 1-10km upriver (SE) from village of Pratat√≠.",NA,PreservedSpecimen,family,Administrador,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4240,e1502259-826c-48ae-b10b-f576617fac77,Eugenia biflora,NA,NA,1952,Myrtaceae,NA,NA,NA,öL,NA,PreservedSpecimen,species,"McVaugh, R",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4241,5b9c6625-cc58-417d-a991-8103bf5f6070,Sapindaceae,NA,NA,1938,Sapindaceae,Brazil,NA,NA,Maracassum√© River Region.,NA,PreservedSpecimen,family,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4242,5bb94310-c2ea-4521-baad-3489658d55ba,Cyperaceae,NA,NA,NA,Cyperaceae,NA,NA,NA,Canraquitla,NA,PreservedSpecimen,family,"Adams, C.D.",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4247,131ce9b9-5037-4a51-a13a-bbaccdb5171e,Evolvulus jacobinus,NA,NA,2013,Convolvulaceae,Brasil,NA,NA,Rio Mucugezinho,NA,PreservedSpecimen,species,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4249,b7f6b67a-0de6-4d2c-a31f-c905bae188ce,Senna multijuga subsp. multijuga,NA,NA,2012,Fabaceae,NA,NA,NA,Travessão 55,NA,PreservedSpecimen,subspecies,"Bonadeu, F",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4252,798851fa-cdbb-494f-bcdb-e47c2a56ca54,Begonia descoleana,NA,NA,1961,Begoniaceae,Brasil,NA,NA,Passo do Socorro.,NA,PreservedSpecimen,species,E.L.Jacques,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4255,180d8275-105e-4978-ae4e-2075c344a949,Solanaceae,NA,NA,1994,Solanaceae,Brazil,NA,NA,Barra do Ouro: Estrada para Riozinho.,NA,PreservedSpecimen,family,J. R. Stehmann,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4257,3bf98554-e2fc-4543-b4a4-4f19d6b3ff4d,Croton abaitensis,NA,NA,2015,Euphorbiaceae,Brasil,NA,NA,Reserva Ecológica do IBGE. Cerrado.,NA,PreservedSpecimen,species,"Sodré, R.C.",NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4259,a548a7ec-2b47-4cae-a1c6-e0d1f85fb01b,Chromolaena chaseae,NA,NA,1996,Asteraceae,Brazil,NA,NA,"Serra do Cabral, infcio da subida (mun. Joaquim Felicio).",NA,PreservedSpecimen,species,H. Robinson,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4260,e2ab81b3-d116-4779-92f6-b71d60a1a5b5,Plantae,NA,NA,1992,NA,NA,NA,NA,Ë|_x0004_,NA,PreservedSpecimen,kingdom,"Fleig, M",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4263,4da4c33a-6206-4e9f-ac2d-23f573d74056,Couepia ovalifolia,NA,NA,2001,Chrysobalanaceae,NA,NA,NA,"Chapada Diamantina, Caminho para o assentamento Boqueirão",NA,PreservedSpecimen,species,"Guedes, ML",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4264,f9f8e05e-c7e4-4eb7-aaa1-69c3465f0d5b,Mikania,NA,NA,2007,Asteraceae,Brasil,NA,NA,Sítio Santana,NA,PreservedSpecimen,genus,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4266,66b25542-53d7-4fb7-acbc-9e72ada01b07,Mittenothamnium,NA,NA,1924,Hypnaceae,Brasil,NA,NA,Fazenda Bom Destino.  Em tronco em decomposição.,NA,PreservedSpecimen,genus,Brotherus,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4267,79f42e0c-71dd-4b90-a334-ceb8daa91107,Erythroxylum deciduum,NA,NA,1979,Erythroxylaceae,NA,NA,NA,iÜ_x0007_,NA,PreservedSpecimen,species,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4268,0589e064-097f-4326-be72-2c5fb79baca9,Talinum racemosum,NA,NA,1987,Talinaceae,NA,NA,NA,Jardim Botânico de Brasília - Horto Medicinal,NA,PreservedSpecimen,species,Equipe do Jardim Botânico de Brasília,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4269,e6972d88-d8f1-402c-96ae-94582f2b3ac9,Boraginaceae,NA,NA,1857,Boraginaceae,NA,NA,NA,Acarouany.,NA,PreservedSpecimen,family,I.M. Johnston,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4270,10749c8c-5935-43ae-968b-a0321298900b,Protium heptaphyllum,NA,NA,2003,Burseraceae,NA,NA,NA,"Flora dos Fragmentos: Alto do guzerá, interior da mata. Vegetação arbustivo-arbórea espassada. Mata em péssimo estado de conservação.",NA,PreservedSpecimen,species,Anônimo,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4271,6154d068-07da-43a7-99f8-33e78bc1b1a0,Passiflora araujoi,NA,NA,1985,Passifloraceae,NA,NA,NA,"BR 174, km 174 sentido Cáceres - Vilhena.",NA,PreservedSpecimen,species,B. M. T. Walter,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4274,748b8369-a0a3-4c29-9fe4-fee39813b6ce,Exostigma notobellidiastrum,NA,NA,1949,Asteraceae,Brasil,NA,NA,"Parque Nacional do Iguaçú, margem dos rios Tamanduá e S. João. Parque Nacional do Iguaçú",NA,PreservedSpecimen,species,G.HEIDEN,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4275,6761b98b-e7bb-4a1c-b27f-5d64e9905ecd,Symphyopappus,NA,NA,1979,Asteraceae,Brazil,NA,NA,Proximidades do Gama,NA,PreservedSpecimen,genus,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4277,82b767ee-cdec-47a4-bcc4-a4a57a1b8fbb,Lauraceae,NA,NA,1979,Lauraceae,Brazil,NA,NA,Vilhena nos fundos da cidade.,NA,PreservedSpecimen,family,N. T. da Silva,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4279,45fa09f7-6b21-4011-83fe-bc24481cc0a2,Hyptis macrostachys,NA,NA,1984,Lamiaceae,Brasil,NA,NA,Lençois - Rio Mucugezinho - Proximo a BR 242 Em direção a Serra Brejão - Proximo ao Morro do Pai Inacio.,NA,PreservedSpecimen,species,R M Harley,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4282,0170759a-b579-47de-982c-ab53a770d160,Heliconiaceae,NA,NA,1976,Heliconiaceae,Brazil,NA,NA,Serra do Araripe,NA,PreservedSpecimen,family,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4286,12c51455-b223-4e4f-80b3-7795a4e86010,Behuria corymbosa,NA,NA,1883,Melastomataceae,Brasil,NA,NA,Serra dos òrgãos,NA,PreservedSpecimen,species,"Tavares, R.A.M. & Baumgratz, J.F.A.",NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
SIBBR_4287,04b47dde-6e2c-455a-80d6-66dea2e5d3c1,Lavoisiera pectinata,NA,NA,1972,Melastomataceae,NA,NA,NA,km 114 ao longo da rodovia Lagoa Santa-ConceiÃ§Ã£o do Mato Dentro - Diamantina.,NA,PreservedSpecimen,species,"Wurdack, J.J.",NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
