database_id,occurrenceID,scientificName,decimalLatitude,decimalLongitude,eventDate,family,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,taxonRank,identifiedBy,coordinateUncertaintyInMeters,recordedBy,cntr_suggested,cntr_iso2c,decimalLongitude_modified,decimalLatitude_modified,iso2c,iso3c,.xy_issue
SIBBR_5613,urn:catalog:JBRJ:RB:202877,Zornia latifolia Sm.,NA,NA,1960,Leguminosae,Brasil,Maranhão,Maranhão,NA,NA,PreservedSpecimen,sp.,M.B. FERREIRA,NA,OZIMO DE CARVALHO,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5616,urn:catalog:JBRJ:RBdna:848167,ARECACEAE Geonoma,NA,NA,2009-04-11,ARECACEAE,Brasil,Rio de Janeiro,NA,Trilha para captação de água do sítio Bodoque.,NA,MaterialSample,genus,NA,NA,P. Leitman,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5622,4574837,Rubiaceae Limnosipanea palustris (Seem.) Hook.f.,NA,NA,--/--/1894,Rubiaceae,vénézuéla,NA,NA,Plaines marécageuses entre l'Apure et l'Arauca,NA,PreservedSpecimen,ESPECIE,Delprete,NA,Geay;,VENEZUELA,VE,NA,NA,NA,NA,TRUE
SIBBR_5623,2753027,Poaceae Dichanthelium cumbucana (Renvoize) Zuloaga,NA,NA,15/9/1984,Poaceae,Brazil,NA,Mucuge,Rio Piabas.,NA,PreservedSpecimen,ESPECIE,"Rodrigues, R.S.",NA,"Hatschbach, G.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5626,urn:catalog:JBRJ:RB:644823,Campylopus pilifer Brid.,NA,NA,02/2002,Leucobryaceae,Brasil,Rio de Janeiro,Itatiaia,"Parque Nacional do Itatiaia.  Abrigo Rebouças, no solo sobre rocha.",NA,PreservedSpecimen,sp.,D. P. Costa,NA,H. Soares Filho,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5627,3392618,Chrysobalanaceae Licania belemii Prance,NA,NA,NA,Chrysobalanaceae,Brasil,Bahia,URUÇUCA,Estrada de Serra Grande/Itacaré. Área do inventário do plano de manejo do Parque Estadual da Serra do Condurú.,NA,PreservedSpecimen,ESPECIE,A. Martini,NA,A. Martini;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5628,3000762,Gesneriaceae Besleria laxiflora Benth.,NA,NA,NA,Gesneriaceae,Brasil,Bahia,ITABUNA,Km 564 da Rod. BR-101.,NA,PreservedSpecimen,ESPECIE,A. M. de Carvalho,NA,A. M. de Carvalho;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5629,1209330,Asteraceae Eupatorium steviifolium DC.,NA,NA,NA,Asteraceae,Brasil,NA,NA,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,Sellow;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5630,2457551,Melastomataceae Miconia stenostachya DC.,NA,NA,NA,Melastomataceae,Brazil,Amazonas,NA,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,W. A. Ducke;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5631,4296995,Fabaceae Copaifera marginata Benth.,-107.265,-475.138888888889,6/10/2007,Fabaceae,Brasil,Tocantins,Ponte Alta do Tocantins,NA,NA,PreservedSpecimen,ESPECIE,Administrador,NA,"Paula-Souza, J;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5633,3848942,Bignoniaceae Haplolophium glaziovii (Bureau ex K. Schum.) A.H. Gentry,NA,NA,17/6/1990,Bignoniaceae,Brazil,Santa Catarina,Florian  polis,"Ratanes, Ilha de Santa Catarina",NA,PreservedSpecimen,ESPECIE,"Ramos, C.M.B.",NA,"Falkenberg, D.B.;et al.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5636,2764334,Asteraceae Calea ulei Hieron,NA,NA,NA,Asteraceae,Peru,NA,NA,"Tarapoto, in pastis montium inferiorum.",NA,PreservedSpecimen,ESPECIE,Administrador,NA,"Spruce, R.;",PERU,PE,NA,NA,NA,NA,TRUE
SIBBR_5637,2897490,Malvaceae Sida acuta Burm.f.,NA,NA,1/12/1900,Malvaceae,Guiana Francesa,NA,NA,Cayenne.,NA,PreservedSpecimen,ESPECIE,Benoist,NA,Lemée;,NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5638,urn:catalog:JBRJ:RB:227088,Virola elongata (Benth.) Warb.,NA,NA,24/12/1931,Myristicaceae,Brasil,Amazonas,Amazonas,ALTO RIO NEGRO.,NA,PreservedSpecimen,sp.,WILLIAM A. RODRIGUES,NA,A. DUCKE,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5640,3311082,Marantaceae ischnosiphon obliquus,NA,NA,28/11/--,Marantaceae,Brazil,Pará,NA,"Plants of brazilian amazonia, acaizal, genipapo trail, basin of rio xingu, gleba bacaja, lote 88, just below mouth of rio bacaja",NA,PreservedSpecimen,ESPECIE,"Kennedy, H.",NA,"G. T. Prance;D. C. Daly,M. G. Silva,U. Maciel,E. G. Campbell",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5641,urn:catalog:JBRJ:RB:267778,Quesnelia quesneliana (Brongn.) L.B.Sm.,NA,NA,13/08/1948,Bromeliaceae,Brasil,Rio de Janeiro,Magé,NA,NA,PreservedSpecimen,sp.,T. Fontoura,NA,"Pereira, E.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5642,2399180,Dilleniaceae Davilla rugosa Poir.,NA,NA,15/5/1930,Dilleniaceae,Brasil,Minas Gerais,Viçosa,Fazenda de Grasiuma.,NA,PreservedSpecimen,ESPECIE,Gomes-Bezerra,NA,"Y. Mexia;,Mexia",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5644,urn:catalog:JBRJ:RB:1289345,Ficus doliaria (Miq.) Miq.,NA,NA,NA,Moraceae,Brasil,NA,Brasil,NA,NA,PreservedSpecimen,sp.,NA,NA,Martius,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5645,urn:catalog:JBRJ:RB:1260391,Qualea parviflora Mart.,NA,NA,NA,Vochysiaceae,Brasil,Bahia,Bahia,NA,NA,PreservedSpecimen,sp.,NA,NA,"Silva, M.A. da",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5647,urn:catalog:JBRJ:RB:345010,Erythroxylum pulchellum Engl.,NA,NA,03/03/1939,Erythroxylaceae,Brasil,Ceará,Ceará,SERRA DE BATURITE ( SITIO B. INACIO DE AZEVEDO).,NA,PreservedSpecimen,sp.,MARIA IRACEMA B. LOIOLA,NA,J. EUGENIO,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5649,4178560,Pteridophyta Asplenium pteropus Kaulf.,NA,NA,--/5/1883,Pteridophyta,Brésil,NA,NA,Provincia Santa Catharina. Im Urwalde bei Joinville an Baumstämmen nicht häufig,NA,PreservedSpecimen,ESPECIE,Sylvestre,NA,Ule;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5652,2166119,Asteraceae Eremanthus sphaerocephalus (DC.) Baker,NA,NA,11/7/1962,Asteraceae,Brasil,São Paulo,São José dos Campos,"8,3km SSE em linha reta da praça principal de São José dos Campos.",NA,PreservedSpecimen,ESPECIE,G.M. Barroso,NA,";Mimura, I.,I. Mimura",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5654,2406658,Hypericaceae Vismia guianensis (Aubl.) Choisy,NA,NA,9/10/2005,Hypericaceae,Guiana Francesa,NA,NA,Cayenne: colline de Montabo.,NA,PreservedSpecimen,ESPECIE,C. Girod,NA,"C. Girod;,Girod",NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5655,urn:catalog:JBRJ:RB:640570,Pteris angustata (Fée) C.V.Morton,NA,NA,30/04/1932,Pteridaceae,Brasil,Rio de Janeiro,Rio de Janeiro,Itatiaia - Rio Bonito.,NA,PreservedSpecimen,sp.,J. Prado,NA,Campos Porto,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5656,2070260,Euphorbiaceae Ophthalmoblapton macrophyllum Allemão,NA,NA,8/4/1881,Euphorbiaceae,Brasil,Rio de Janeiro,NA,Praia de Fora.,NA,PreservedSpecimen,ESPECIE,NA,NA,"A. Glaziou;,Glaziou",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5657,urn:catalog:JBRJ:RB:479332,Bulbostylis conifera (Kunth) C.B.Clarke,NA,NA,08/06/1980,Cyperaceae,Brasil,Pará,Oriximiná,"Campos do Ariramba, campina inundável da margem direita do Rio JAramacarú, afloramento arenítico.",NA,PreservedSpecimen,sp.,A. P. Prata,NA,"G. Martinelli; C. Davidson, C. D. A. Mota",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5658,907868,Fabaceae Anadenanthera colubrina var. cebil (Griseb.) Altschul,NA,NA,NA,Fabaceae,Brasil,Rio de Janeiro,NA,NA,NA,PreservedSpecimen,VARIEDADE,Administrador,NA,;Glaziou,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5660,3956872,Pontederiaceae Heteranthera reniformis Ruiz & Pav.,NA,NA,NA,Pontederiaceae,Brasil,NA,NA,NA,NA,PreservedSpecimen,ESPECIE,C.N. Horn,NA,";Burchell,Burchell, W.J.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5664,4601871,Gleicheniaceae,NA,NA,12/5/2012,Gleicheniaceae,Brasil,Bahia,São Desidério,"Povoado de Capim Branco, Brejo de Água Verde.",NA,PreservedSpecimen,NA,NA,NA,"Bueno,G.M.G.B.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5665,3835687,Fabaceae riedeliella magalhaesii (rizz.) lima & vaz,NA,NA,NA,Fabaceae,Brazil,Minas Gerais,Itaobim,"Itaobim, arredores",NA,PreservedSpecimen,ESPECIE,"Lewis, G.P.",NA,"Hatschbach, G.;Silva, J.M.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5666,3539601,Bignoniaceae Tabebuia chrysotricha (Mart. ex A. DC.) Standl.,NA,NA,21/10/2001,Bignoniaceae,Brazil,Minas Gerais,NA,Descoberto. reserva Biológica da Represa do Grama,NA,PreservedSpecimen,ESPECIE,"L.G.Lohmann,",NA,"* SALIMENA;Esteban M. Martínez S.,Alberto Reyes-García",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5671,urn:catalog:JBRJ:RB:169853,Exostyles venusta Schott,NA,NA,26/05/1995,Leguminosae,Brasil,Rio de Janeiro,Cabo Frio,Estrada da Rosa - Ramal p/ lixeira.,NA,PreservedSpecimen,sp.,NA,NA,"S. M. de Faria; H. C. de Lima, P. R. Faray, M. L. Vilela",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5672,urn:catalog:JBRJ:RB:598802,Justicia sellowiana Profice,NA,NA,1916,Acanthaceae,Brasil,São Paulo,Queluz,Toca Fraude.,NA,PreservedSpecimen,sp.,Sheila Regina Profice,NA,P. Campos Porto,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5673,1242284,Quillajaceae Quillaja sellowiana Walp.,NA,NA,NA,Quillajaceae,Brésil,NA,NA,Brasilia,NA,PreservedSpecimen,ESPECIE,NA,NA,Sellow;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5674,urn:catalog:JBRJ:RB:35527,Fittonia gigantea Linden,NA,NA,NA,Acanthaceae,Brasil,Rio de Janeiro,Rio de Janeiro,Jardim Botânico.,NA,PreservedSpecimen,sp.,D. Wasshausen,NA,J.G.Kuhlmam,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5676,urn:catalog:JBRJ:RB:1355371,Miconia latecrenata (DC.) Naudin,NA,NA,07/04/1993,Melastomataceae,Brasil,São Paulo,São Roque,Mata da Camara de São Roque,NA,PreservedSpecimen,sp.,V.C. Souza,NA,K.D. Barretto; et al.,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5677,3014629,Lythraceae Cuphea hyssopoides A.St.-Hil.,NA,NA,15/10/1994,Lythraceae,Brasil,Minas Gerais,São Roque de Minas,Parque Nacional da Serra da Canastra; Base do morro próximo a  sede.,NA,PreservedSpecimen,ESPECIE,"Graham, S.A.",NA,"Nakajima, J.N.;et al.,Nakajima, JN",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5678,2672447,Malvaceae Herissantia crispa (l.)Brizicky,NA,NA,NA,Malvaceae,Brasil,Bahia,itaberaba,"2Km da cidade, Rod. p/ Iacu, BA-046.",NA,PreservedSpecimen,ESPECIE,G. S. Baracho,NA,R. M. Harley;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5679,3370961,Fabaceae Stryphnodendron guianense (Aubl.) Benth.,NA,NA,NA,Fabaceae,Brésil,NA,NA,s.loc.,NA,PreservedSpecimen,ESPECIE,NA,NA,Glaziou;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5681,urn:catalog:JBRJ:RB:451044,Cissus erosa Rich. ssp. erosa,NA,NA,17/07/1950,Vitaceae,Brasil,Pernambuco,Quipapá,Eng. Pelada.,NA,PreservedSpecimen,subsp.,J.A.Lombardi,NA,C.G.Leal; Octavio A.da Silva,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5682,3478973,Annonaceae Guatteria blepharophylla Mart.,NA,NA,24/10/1968,Annonaceae,Brasil,Mato Grosso,NA,c. 10 km. West along the Suiá Missu road which leaves the main road c. 20km. north of base camp.,NA,PreservedSpecimen,ESPECIE,NA,NA,;R.M. Harley,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5683,3809530,Gentianaceae Schultesia gracilis Mart.,NA,NA,16/11/1971,Gentianaceae,Brazil,Minas Gerais,Cunha Magalh  es,Mendanha,NA,PreservedSpecimen,ESPECIE,"Guimarães, E.F.",NA,"Hatschbach, G.;Pelanda, P.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5685,2717204,Sterculiaceae Waltheria macropoda Turcz.,NA,NA,NA,Sterculiaceae,Brasil,Bahia,GENTIO DO OURO,Sao Inacio.,NA,PreservedSpecimen,ESPECIE,J. Saunders,NA,R. M. Harley;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5687,urn:catalog:JBRJ:RB:1346627,Coccocypselum lanceolatum (Ruiz & Pav.) Pers.,NA,NA,26/07/2004,Rubiaceae,Brasil,Minas Gerais,Marliéria,Zona da Mata. 0741105 7819756 - coordenadas em UTM,NA,PreservedSpecimen,sp.,M. de Oliveira,NA,"A.H. Salles; K.R.S. Moreira, et al.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5689,urn:catalog:JBRJ:RB:479077,Pseudognaphalium cheiranthifolium (Lam.) Hilliard & Burtt,NA,NA,10/03/2005,Asteraceae,Brasil,Rio de Janeiro,Itatiaia,Parque Nacional do Itatiaia. Base das Prateleiras.,NA,PreservedSpecimen,sp.,A. Teles e R. Borges,NA,A. Quintet; et al,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5691,2735991,Flacourtiaceae Casearia commersoniana Cambage,NA,NA,NA,Flacourtiaceae,Brasil,Bahia,porto seguro,"Parque Nacional Monte Pascoal. Área de limite entre o PARNA e a Reserva Indígena Barra Velha, da tribo Pataxó.",NA,PreservedSpecimen,ESPECIE,R. L. Liesner,NA,A. M. Amorim;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5692,3376613,Combretaceae Combretum fruticosum (Loefl.) Stuntz,NA,NA,NA,Combretaceae,NA,NA,NA,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,;Vauthier,NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5693,4191117,Rubiaceae Manettia campanulacea Standl.,NA,NA,4/9/1892,Rubiaceae,Brésil,NA,NA,"Minas, Sao Juliao",NA,PreservedSpecimen,ESPECIE,Chung,NA,Glaziou;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5694,3098569,Polypodiaceae Pleopeltis macrocarpa (Willd.) Kaulf.,NA,NA,--/--/1907,Polypodiaceae,Brazil,São Paulo,NA,Serra do Mar.,NA,PreservedSpecimen,ESPECIE,NA,NA,M. Wacket;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5698,4364959,Euphorbiaceae Croton triqueter Lam.,-189.848888888889,-406.625,--/--/2007,Euphorbiaceae,Brasil,Espírito Santo,NA,"Santa Luzia, prop.: Ciro Ferreira",NA,PreservedSpecimen,ESPECIE,M.B.R. Caruzo/29-09-2016,NA,"V. Demuner;T. A. Cruz, M.Belizário.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5699,3454841,Asteraceae dasyphyllum excelsum,NA,NA,NA,Asteraceae,NA,Región V [Valparaíso],Provincia de Valparaíso,"Port House, Tablas and the Lagunillo near Valparaíso",NA,PreservedSpecimen,ESPECIE,Administrador,NA,"Cuming, Hugh;",NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5701,urn:catalog:JBRJ:RB:401140,Gamochaeta simplicicaulis (Willd. ex Spreng.) Cabrera,NA,NA,03/1944,Asteraceae,Brasil,Rio de Janeiro,Petrópolis,Cascatinha.,NA,PreservedSpecimen,sp.,Angel L.Cabrera,NA,O.C.Góes; D.Constantino,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5702,urn:catalog:JBRJ:RB:171442,Peltogyne lecointei Ducke,NA,NA,29/10/1979,Leguminosae,Brasil,Rio de Janeiro,Rio de Janeiro,Cultivado JBRJ.,NA,PreservedSpecimen,sp.,F.J.KOCHANOVSKI,NA,B. C. de Sousa,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5704,4980094,INDETERMINADA,NA,NA,NA,INDETERMINADA,Brasil,NA,NA,NA,NA,PreservedSpecimen,NA,NA,NA,;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5705,2875381,Malpighiaceae Galphimia australis Chodat,NA,NA,17/7/1969,Malpighiaceae,Brasil,Mato Grosso do Sul,Aquidauana,Fda. Santa Cruz.,NA,PreservedSpecimen,ESPECIE,C. Anderson,NA,"G. Hatschbach;,O. Guimaraes,Hatschbach, O. Guimaraes",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5707,urn:catalog:JBRJ:RB:820083,Trifolium alpinum L.,NA,NA,13/06/1896,Leguminosae,NA,NA,Europa,NA,NA,PreservedSpecimen,sp.,NA,NA,Kamerling,NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5709,urn:catalog:JBRJ:RB:516151,Malpighiaceae,NA,NA,20/10/1996,Malpighiaceae,Brasil,Goiás,Niquelândia,"Usina de Niquel Tocantins, a 5 Km da mina a céu aberto, na estrada para Niquelândia.",NA,PreservedSpecimen,fam.,NA,NA,"R. Marquete; A .Vaz, R.C. Mendonça, M.L., G.N. de JesusA .Vaz, R.C. Mendonça, M.L., G.N. de Jesus",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5710,urn:catalog:JBRJ:RB:625081,Piptochaetium montevidense (Spreng.) Parodi,NA,NA,09/09/1954,Poaceae,Paraguai,NA,Paraguai,"Del. Guairá, Iturbe.",NA,PreservedSpecimen,sp.,J. Mujica Salles,NA,J. E. Montes,PARAGUAY,PY,NA,NA,NA,NA,TRUE
SIBBR_5711,2895956,Malvaceae Sida spinosa L.,NA,NA,21/9/1831,Malvaceae,Indeterminado,NA,NA,S. Vicente - ?.,NA,PreservedSpecimen,ESPECIE,NA,NA,s.c.;,NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5712,4966060,Melastomataceae Comolia sertularia (DC.) Triana,NA,NA,21/1/1969,Melastomataceae,Brazil,Minas Gerais,NA,"Plants of the Planalto do Brasil, Estado de Minas Gerais, Serra do Espinhaço, ca. 20 km. S. W. of Diamantina",NA,PreservedSpecimen,ESPECIE,J. J. Wurdack,NA,"H. S. Irwin, R. Reis dos Santos, R. Souza;S. F. da Fonseca",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5713,1259943,Labiatae Eriope parvifolia Mart. ex Benth. subsp. parvifolia,NA,NA,0/5/1840,Labiatae,Brazil,NA,NA,between Arrayas & Sa   Domingos,NA,PreservedSpecimen,SUB_ESPECIE,"Harley, R.M.",NA,Gardner;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5721,617243,Orchidaceae Maxillaria camaridii Rchb.f.,NA,NA,24/9/1966,Orchidaceae,Brasil,Amazonas,NA,"Boca do Acre, Rios Purus & Acre. km 1-5 road Boaca do Acre to Rio Branco.",NA,PreservedSpecimen,ESPECIE,G. Pabst,NA,"G.T. Prance;Ramos, J.F.,Pena, B.S.,B.S. Pena,J.F. Ramos,Prance, G.T.,E.R. Videcki Jr,Videcki, E.R. Jr.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5726,3337214,Araceae Philodendron linnaei Kunth,NA,NA,22/8/1964,Araceae,Brasil,Pará,NA,"BR-22, km 98, vicinity of Cachoeira, line to Farinha Casa.",NA,PreservedSpecimen,ESPECIE,NA,NA,G.T. Prance;N.T. Silva,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5727,3476422,Lamiaceae Salvia confertiflora Pohl,NA,NA,NA,Lamiaceae,Brasil,Rio de Janeiro,Petrópolis,"Distrito de Pedro do Rio , Vale das Videiras, Morro do Cuca.",NA,PreservedSpecimen,ESPECIE,NA,NA,";s.c.,s.coll.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5732,3364841,Pteridophyta Polystichum sp.,NA,NA,NA,Pteridophyta,Brésil,NA,NA,Montagne des Orgues,NA,PreservedSpecimen,ESPECIE,Lindsay,NA,Wagner;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5737,2764422,Fabaceae Astragalus sprucei I.M.Johnst.,NA,NA,0/0/1858,Fabaceae,NA,NA,NA,In saxosis secus fl. Chambo,NA,PreservedSpecimen,ESPECIE,Administrador,NA,"Spruce, R.;",NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5739,urn:catalog:JBRJ:RB:662685,Solanum oppositifolium Ruiz & Pav.,NA,NA,19/03/2011,Solanaceae,Brasil,Amazonas,Ipixuna,"Vila Ecológica Céu do Juruá, Lagoa Grande, margem. 06º51´55""S e 71º06´55""W.",NA,PreservedSpecimen,sp.,J.R.Stehmann,NA,M.G.Bovini; A.Quinet et L.E.Barros,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5742,4947799,Rubiaceae Alseis floribunda Schott,NA,NA,25/6/2008,Rubiaceae,Brasil,Espírito Santo,Alegre,São João do Norte.,NA,PreservedSpecimen,ESPECIE,"Leite, V.R.",NA,"Couto, D.R.;Fontana, A.P.,Kollmann, L.J.C.,Manhães, V.C.,Leite, V.R.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5743,2964511,Euphorbiaceae Conceveiba guianensis Aubl.,NA,NA,19/9/1984,Euphorbiaceae,Brasil,Acre,Mâncio Lima,"Margem direita do Rio Moa, Faz. Arizona.",NA,PreservedSpecimen,ESPECIE,NA,NA,";C.A.C. Ferreira,Ferreira, C.A.C.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5744,2744588,Apocynaceae Skythanthus hancornifolius (DC.) Benth.,NA,NA,7/12/1992,Apocynaceae,Brazil,Bahia,Feira de Santana,7km do entroncamento da Rod. BR-116 com a BA-052,NA,PreservedSpecimen,ESPECIE,"Queiróz, L.P. de",NA,"Queir  z, L.P. de;et al.,Queiróz, L.P. de",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5750,2687417,Begoniaceae Begonia rubropilosa A. DC.,NA,NA,23/6/1992,Begoniaceae,Brazil,Paran,Cerro Azul,"Rio Turvo, Salto Grande",NA,PreservedSpecimen,ESPECIE,"Smith, S.F.",NA,"Hatschbach, G.;Kummrow, R.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5754,2623638,Asteraceae Baccharis montana,NA,NA,NA,Asteraceae,Brasil,São Paulo,Tapiraí,NA,NA,PreservedSpecimen,ESPECIE,"Heiden, G.",NA,"Gorenstein, M.R. et al.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5755,3279475,Elaeocarpaceae Sloanea garckeana K.Schum.,NA,NA,19/3/1965,Elaeocarpaceae,Brasil,Pará,Maracanã,Campo de Martius Pinheiro,NA,PreservedSpecimen,ESPECIE,NA,NA,"N.T. Silva;,Silva",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5757,2474627,Plantaginaceae Scoparia dulcis L.,NA,NA,NA,Plantaginaceae,Brazil,Amazonas,NA,NA,NA,PreservedSpecimen,ESPECIE,K. A. Vincent,NA,S. H. K. Keel;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5758,3344858,Monimiaceae siparuna reginae a.dc.,NA,NA,27/3/1892,Monimiaceae,Brésil,minas gerais,NA,"Serra da Ayurusca, dans les bois",NA,PreservedSpecimen,ESPECIE,NA,NA,Glaziou;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5762,3631443,Velloziaceae Vellozia intermedia Seub.,NA,NA,20/1/1972,Velloziaceae,Brasil,Minas Gerais,NA,"10 km ao Norte de Cunha Magalhães, mun. Cunha Magalhães",NA,PreservedSpecimen,ESPECIE,NA,NA,"Hatschbach, G. G.  (Hatschbach, Gerdt Guenther);B. Smith,E. Ayensu",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5764,3876626,Begoniaceae begonia paleata a. dc.,NA,NA,20/2/2002,Begoniaceae,Brazil,Paran,Paranagu,Morro Ingl  s,NA,PreservedSpecimen,ESPECIE,"Smith, S.F.",NA,"Ribas, O.S.;Barbosa, E.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5765,urn:catalog:JBRJ:RB:439737,Anthriscus vulgaris Bernh.,NA,NA,06/1846,Araliaceae,Indeterminado,NA,Indeterminado,NA,NA,PreservedSpecimen,sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5766,3326150,Cyperaceae Rhynchospora rugosa (Vahl) Gale,NA,NA,21/8/1998,Cyperaceae,Brasil,Minas Gerais,Uberlândia,Estrada para Campo Florido,NA,PreservedSpecimen,ESPECIE,NA,NA,"Araújo, G.M.;Barbosa, A.A.A.,Barbosa, AAA,Araújo, GM",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5767,2476911,Sapotaceae Chrysophyllum sanguinolentum,NA,NA,NA,Sapotaceae,Brazil,Amazonas,NA,NA,NA,PreservedSpecimen,ESPECIE,T. D. Pennington,NA,B. A. Krukoff;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5768,4980168,NA,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,PreservedSpecimen,NA,NA,NA,;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5769,4480125,Solanaceae Solanum pseudoquina A.St.-Hil.,NA,NA,NA,Solanaceae,Brasil,NA,NA,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,"Riedel, L.  (Riedel, Ludwig);",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5770,3477137,Malpighiaceae Hiraea gaudichaudiana A.Juss.,NA,NA,5/11/1982,Malpighiaceae,Brasil,Rio de Janeiro,Silva Jardim,"Reserva Biológica de Poço das Antas, mata de alagado, próximo à Represa Juturnaíba.",NA,PreservedSpecimen,ESPECIE,NA,NA,";Martinelli, G.,G. Martinelli",BRAZIL,BR,NA,NA,NA,NA,TRUE
